POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00527937,N,Adjustable CompLife,056978    ,025  ,371,109,673,IN
00527938,N,Level Term 20,056978    ,025  ,371,109,673,IN
00527939,N,Adjustable CompLife,051151    ,025  ,418,92,673,KY
00527940,N,Level Term 20,051151    ,025  ,418,54,673,KY
00527941,N,Level Term 20,056978    ,025  ,371,46,673,IN
00527942,N,Level Term 10,099992    ,025  ,#VALUE!,133,673,KY
00527943,N,Adjustable CompLife,051980    ,025  ,411,112,673,KY
00527944,N,Adjustable CompLife,056186    ,025  ,377,101,673,IN
00527945,N,Level Term 20,012875    ,025  ,113,83,673,KY
00527946,Y,Level Term 20,012875    ,025  ,78,2,638,KY
00527947,N,Level Term 20,012875    ,025  ,113,32,673,KY
00527948,N,Term 80,094136    ,025  ,173,166,673,IN
00527949,N,Term 80,066194    ,025  ,294,131,673,IN
00527950,N,90 Life,052397    ,025  ,408,92,673,KY
00527951,N,90 Life,056931    ,025  ,371,13,673,KY
00527952,N,Adjustable CompLife,043240    ,025  ,486,6,673,KY
00527953,N,Adjustable CompLife,094136    ,025  ,173,5,673,IN
00527954,N,Adjustable CompLife,048664    ,025  ,382,24,617,KY
00527955,N,Adjustable CompLife,041640    ,025  ,429,11,673,KY
00527956,N,Adjustable CompLife,043240    ,025  ,486,93,673,KY
00527957,N,Adjustable CompLife,053914    ,025  ,395,91,673,KY
00527958,N,Level Term 20,047452    ,025  ,450,139,673,KY
00527959,N,Level Term 20,047452    ,025  ,450,68,673,KY
00527960,N,Level Term 10,0C3881    ,025  ,53,28,673,IN
00527961,N,Adjustable CompLife,012546    ,025  ,113,19,673,IN
00527962,N,Level Term 20,098877    ,025  ,141,132,661,IN
00527963,N,Term 80,062715    ,025  ,325,113,673,KY
00527964,N,Adjustable CompLife,062715    ,025  ,325,104,673,KY
00527965,N,Adjustable CompLife,062715    ,025  ,325,91,673,KY
00527966,N,Term 80,099992    ,025  ,#VALUE!,104,673,IN
00527967,N,Level Term 20,041640    ,025  ,429,115,673,KY
00527968,N,90 Life,041640    ,025  ,429,91,673,KY
00527969,N,Adjustable CompLife,051980    ,025  ,411,50,673,KY
00527970,N,Adjustable CompLife,036943    ,025  ,556,112,673,KY
00527971,N,Level Term 10,091468    ,025  ,186,65,673,IN
00527972,N,Level Term 20,099992    ,025  ,#VALUE!,130,673,KY
00527973,N,Level Term 20,098546    ,025  ,155,110,673,KY
00527974,N,Level Term 20,038101    ,025  ,543,36,673,CA
00527975,N,Adjustable CompLife,012546    ,025  ,113,98,673,TN
00527976,N,Level Term 20,099992    ,025  ,#VALUE!,73,673,KY
00527977,N,Adjustable CompLife,043240    ,025  ,486,64,673,KY
00527978,N,90 Life,052397    ,025  ,408,57,673,KY
00527979,N,Level Term 10,060097    ,025  ,345,139,672,KY
00527980,N,Level Term 10,012546    ,025  ,113,75,672,IN
00527981,N,Level Term 20,056931    ,025  ,371,64,672,KY
00527982,N,Adjustable CompLife,041640    ,025  ,429,106,672,KY
00527983,N,Adjustable CompLife,041640    ,025  ,429,36,672,KY
00527984,N,Level Term 10,088770    ,025  ,125,116,672,KY
00527985,N,Extended Term,003909    ,025  ,82,37,617,IL
00527986,N,Level Term 20,099992    ,025  ,#VALUE!,20,672,KY
00527987,N,Term 80,088770    ,025  ,125,31,672,ID
00527988,N,90 Life,052397    ,025  ,408,77,672,KY
00527989,N,Estate CompLife,056978    ,025  ,371,110,672,KY
00527990,N,Level Term 20,056978    ,025  ,371,12,672,KY
00527991,N,Level Term 20,047452    ,025  ,450,77,672,KY
00527992,N,Level Term 20,091468    ,025  ,186,48,672,KY
00527993,N,Adjustable CompLife,091468    ,025  ,186,43,672,KY
00527994,N,Level Term 10,099992    ,025  ,#VALUE!,97,631,KY
00527995,N,Term 80,095415    ,025  ,118,83,672,IN
00527996,N,Level Term 20,061855    ,025  ,331,113,672,IL
00527997,N,Level Term 20,099992    ,025  ,#VALUE!,31,638,KY
00527998,N,Level Term 20,094136    ,025  ,133,5,632,IN
00527999,N,Adjustable CompLife,043240    ,025  ,486,114,671,KY
00528000,N,Level Term 10,058861    ,025  ,354,40,671,IN
00528001,N,Term 80,099992    ,025  ,#VALUE!,162,671,KY
00528002,N,Level Term 20,098877    ,025  ,153,42,671,KY
00528003,N,90 Life,012546    ,025  ,113,28,671,IN
00528004,N,Level Term 20,058530    ,025  ,357,138,671,IN
00528005,N,Level Term 10,043240    ,025  ,486,138,671,KY
00528006,N,Level Term 20,068695    ,025  ,271,47,671,KY
00528007,N,Level Term 20,052397    ,025  ,408,43,671,KY
00528008,N,Level Term 20,057244    ,025  ,369,19,671,IN
00528009,N,Level Term 20,041640    ,025  ,429,103,671,KY
00528010,N,Term 80,043240    ,025  ,486,59,671,KY
00528011,N,Level Term 20,056186    ,025  ,377,161,671,IN
00528012,N,Term 80,012546    ,025  ,113,117,671,IN
00528013,N,Level Term 20,099992    ,025  ,#VALUE!,78,671,KY
00528014,N,Level Term 20,099992    ,025  ,#VALUE!,145,671,KY
00528015,N,Term 80,099992    ,025  ,#VALUE!,125,671,KY
00528016,N,Term 80,012875    ,025  ,113,75,671,KY
00528017,N,Level Term 20,052397    ,025  ,366,118,629,FL
00528018,N,Level Term 20,052397    ,025  ,408,136,671,FL
00528019,N,Level Term 20,051151    ,025  ,418,105,671,KY
00528020,N,Adjustable CompLife,051151    ,025  ,418,82,671,KY
00528021,N,Adjustable CompLife,052397    ,025  ,408,42,671,FL
00528022,N,Adjustable CompLife,052397    ,025  ,408,16,671,FL
00528023,N,Adjustable CompLife,056186    ,025  ,377,80,671,IN
00528024,N,Adjustable CompLife,094925    ,025  ,170,2,671,KY
00528025,N,Level Term 10,043240    ,025  ,486,108,671,KY
00528026,N,Joint/Survivorship CompLife,036943    ,025  ,556,99,671,KY
00528027,N,Adjustable CompLife,066194    ,025  ,294,66,671,KY
00528028,N,Level Term 20,051047    ,025  ,418,148,671,KY
00528029,N,Level Term 20,056186    ,025  ,377,145,671,IN
00528030,N,Level Term 20,051047    ,025  ,418,144,671,KY
00528031,N,Level Term 20,051047    ,025  ,418,145,671,KY
00528032,N,Term 80,041640    ,025  ,429,102,671,KY
00528033,N,Level Term 20,056186    ,025  ,377,85,671,IN
00528034,N,Adjustable CompLife,041640    ,025  ,429,68,671,KY
00528035,N,Level Term 20,012546    ,025  ,113,26,671,IN
00528036,N,Estate CompLife,051980    ,025  ,411,121,671,KY
00528037,N,Level Term 20,050037    ,025  ,383,108,623,IN
00528038,N,Level Term 20,056284    ,025  ,241,4,536,KY
00528039,N,Term 80,060097    ,025  ,345,160,671,KY
00528040,N,Level Term 20,099992    ,025  ,#VALUE!,134,671,KY
00528041,N,90 Life,052397    ,025  ,408,109,671,KY
00528042,N,Level Term 20,047452    ,025  ,450,49,671,KY
00528043,N,Adjustable CompLife,052397    ,025  ,408,32,671,KY
00528044,N,Estate CompLife,043240    ,025  ,486,103,671,KY
00528045,N,Level Term 20,060097    ,025  ,307,115,633,KY
00528046,N,90 Life,051587    ,025  ,382,50,639,IN
00528047,N,Level Term 20,0E3342    ,025  ,30,27,671,KY
00528048,N,Level Term 20,094925    ,025  ,142,120,642,KY
00528049,N,Adjustable CompLife,094925    ,025  ,170,28,671,KY
00528050,N,Level Term 20,099992    ,025  ,#VALUE!,140,671,KY
00528051,N,Level Term 20,006409    ,025  ,129,48,671,KY
00528052,N,90 Life,041640    ,025  ,429,120,671,KY
00528053,N,Term 80,043240    ,025  ,434,112,619,KY
00528054,N,Adjustable CompLife,043240    ,025  ,434,59,618,KY
00528055,N,Adjustable CompLife,043240    ,025  ,486,17,671,KY
00528056,N,Level Term 10,043240    ,025  ,486,15,671,KY
00528057,N,Term 80,051047    ,025  ,418,159,670,KY
00528058,N,Level Term 20,0B5625    ,025  ,58,33,658,IL
00528059,N,Level Term 20,098877    ,025  ,153,66,670,KY
00528060,N,Level Term 20,090974    ,025  ,188,85,670,KY
00528061,N,Level Term 20,0E1256    ,025  ,36,20,670,KY
00528062,N,90 Life,049901    ,025  ,424,342,670,KY
00528063,N,90 Life,049901    ,025  ,424,305,670,KY
00528064,N,90 Life,049901    ,025  ,424,299,670,KY
00528065,N,Term 80,008439    ,025  ,66,64,612,KY
00528066,N,Level Term 10,068695    ,025  ,271,71,670,KY
00528067,N,Term 80,036943    ,025  ,556,60,670,KY
00528068,N,Adjustable CompLife,095415    ,025  ,116,99,669,IL
00528069,N,Level Term 20,056186    ,025  ,377,131,670,IN
00528070,N,Level Term 20,062715    ,025  ,318,92,663,KY
00528071,N,Estate CompLife,062715    ,025  ,325,52,670,KY
00528072,N,Level Term 20,095180    ,025  ,168,31,670,MN
00528073,N,Level Term 20,098877    ,025  ,153,81,670,KY
00528074,N,Adjustable CompLife,062715    ,025  ,325,78,670,KY
00528075,N,Term 80,049901    ,025  ,424,99,670,KY
00528076,N,90 Life,041640    ,025  ,429,91,670,KY
00528077,N,Level Term 20,058861    ,025  ,354,155,670,KY
00528078,N,Level Term 20,049901    ,025  ,384,25,630,KY
00528079,N,90 Life,051047    ,025  ,418,115,670,KY
00528080,N,90 Life,051047    ,025  ,418,93,670,KY
00528081,N,Level Term 20,068695    ,025  ,271,122,670,KY
00528082,N,90 Life,051151    ,025  ,418,92,670,KY
00528083,N,Adjustable CompLife,062715    ,025  ,325,60,670,KY
00528084,N,Level Term 20,068695    ,025  ,271,58,670,KY
00528085,N,Level Term 20,062715    ,025  ,325,9,670,KY
00528086,N,Adjustable CompLife,083188    ,025  ,287,87,670,IN
00528087,N,Level Term 20,058530    ,025  ,357,84,670,KY
00528088,N,Level Term 20,060097    ,025  ,345,82,670,KY
00528089,N,Term 80,012875    ,025  ,113,96,670,IN
00528090,N,Adjustable CompLife,058861    ,025  ,354,121,670,IN
00528091,N,Term 80,052397    ,025  ,377,89,639,KY
00528092,N,Level Term 10,051587    ,025  ,414,58,670,IN
00528093,N,Adjustable CompLife,043240    ,025  ,486,95,670,KY
00528094,N,Term 80,043240    ,025  ,486,125,670,KY
00528095,N,Adjustable CompLife,043240    ,025  ,486,89,670,KY
00528096,N,90 Life,099992    ,025  ,#VALUE!,89,670,KY
00528097,N,Level Term 20,003436    ,025  ,138,104,670,KY
00528098,N,90 Life,061855    ,025  ,331,86,670,IL
00528099,N,Level Term 20,061855    ,025  ,331,86,670,IL
00528100,N,Term 80,041489    ,025  ,447,0,613,TN
00528101,N,Adjustable CompLife,041489    ,025  ,504,55,670,TN
00528102,N,Term 80,099992    ,025  ,#VALUE!,51,619,IN
00528103,N,Level Term 20,094136    ,025  ,144,70,640,IN
00528104,N,Level Term 20,094136    ,025  ,173,46,670,IN
00528105,N,Adjustable CompLife,094136    ,025  ,173,29,670,IN
00528106,N,Level Term 20,094136    ,025  ,173,16,670,IN
00528107,N,Adjustable CompLife,0J5468    ,025  ,12,6,670,KY
00528108,N,90 Life,062715    ,025  ,325,115,669,WI
00528109,Y,Level Term 20,009364    ,025  ,87,1,633,IN
00528110,N,Level Term 20,009364    ,025  ,123,32,669,IN
00528111,N,Adjustable CompLife,043240    ,025  ,486,77,669,KY
00528112,N,Adjustable CompLife,068695    ,025  ,271,9,669,IN
00528113,N,Level Term 20,099992    ,025  ,#VALUE!,26,628,KY
00528114,N,90 Life,060097    ,025  ,345,17,669,KY
00528115,N,Adjustable CompLife,003436    ,025  ,138,30,669,KY
00528116,N,Level Term 20,041640    ,025  ,429,63,669,KY
00528117,N,90 Life,003436    ,025  ,138,123,669,KY
00528118,N,90 Life,051047    ,025  ,418,117,669,KY
00528119,N,Level Term 20,098546    ,025  ,146,80,660,FL
00528120,N,Adjustable CompLife,098546    ,025  ,155,89,669,FL
00528121,N,Level Term 20,044234    ,025  ,476,54,669,KY
00528122,N,Level Term 20,044234    ,025  ,476,53,669,KY
00528123,N,Term 80,023068    ,025  ,88,40,669,KY
00528124,N,Adjustable CompLife,043240    ,025  ,486,102,669,TN
00528125,N,Level Term 20,005916    ,025  ,131,131,669,IN
00528126,N,Level Term 20,041640    ,025  ,429,120,669,KY
00528127,N,Level Term 20,094136    ,025  ,173,100,669,IN
00528128,N,Level Term 20,012546    ,025  ,113,7,669,IN
00528129,N,Estate CompLife,041489    ,025  ,504,98,669,KY
00528130,N,Adjustable CompLife,052397    ,025  ,408,39,669,KY
00528131,N,Level Term 10,056931    ,025  ,371,9,669,KY
00528132,N,Level Term 10,099992    ,025  ,#VALUE!,145,669,AZ
00528133,N,Term 80,043240    ,025  ,478,36,662,KY
00528134,N,Level Term 10,099992    ,025  ,#VALUE!,122,640,KY
00528135,N,Level Term 20,060097    ,025  ,345,99,669,KY
00528136,N,Estate CompLife,041640    ,025  ,376,50,616,KY
00528137,N,Level Term 10,051047    ,025  ,418,142,669,KY
00528138,N,Level Term 20,058861    ,025  ,338,36,653,FL
00528139,N,Term 80,094925    ,025  ,170,85,669,KY
00528140,N,Level Term 20,068695    ,025  ,271,66,669,FL
00528141,N,Adjustable CompLife,068695    ,025  ,271,66,669,FL
00528142,N,Adjustable CompLife,094925    ,025  ,170,60,669,KY
00528143,N,Term 80,095180    ,025  ,168,140,669,MN
00528144,N,Level Term 20,058861    ,025  ,354,38,669,IN
00528145,N,Level Term 20,058861    ,025  ,354,15,669,IN
00528146,N,Term 80,051047    ,025  ,418,76,669,IN
00528147,N,Estate CompLife,051047    ,025  ,418,31,669,IN
00528148,N,Level Term 20,023745    ,025  ,47,118,628,KY
00528149,N,90 Life,023745    ,025  ,87,40,669,KY
00528150,N,Adjustable CompLife,038101    ,025  ,543,119,668,KY
00528151,N,Level Term 10,051047    ,025  ,418,114,668,KY
00528152,N,Level Term 20,060097    ,025  ,345,157,668,KY
00528153,N,Term 80,051047    ,025  ,418,153,668,KY
00528154,N,Level Term 20,051047    ,025  ,418,152,668,KY
00528155,N,Level Term 20,049901    ,025  ,398,58,642,KY
00528156,N,Adjustable CompLife,053914    ,025  ,395,71,668,KY
00528157,N,Level Term 20,012546    ,025  ,90,19,645,IN
00528158,Y,Level Term 20,012546    ,025  ,76,0,631,IN
00528159,N,Level Term 20,012546    ,025  ,113,32,668,IN
00528160,N,Adjustable CompLife,012546    ,025  ,113,23,668,IN
00528161,N,Level Term 20,003934    ,025  ,137,130,668,KY
00528162,N,90 Life,003909    ,025  ,137,91,668,IN
00528163,N,Adjustable CompLife,003909    ,025  ,111,39,642,IN
00528164,N,Level Term 20,058861    ,025  ,354,147,668,IN
00528165,N,Level Term 20,058861    ,025  ,348,107,662,IN
00528166,N,Term 80,048664    ,025  ,385,46,615,KY
00528167,N,Level Term 20,0B5625    ,025  ,71,67,668,KY
00528168,N,Level Term 20,094136    ,025  ,173,103,668,IN
00528169,N,90 Life,094136    ,025  ,173,101,668,IN
00528170,N,Level Term 20,062715    ,025  ,325,117,668,KY
00528171,N,Term 80,099992    ,025  ,#VALUE!,114,667,KY
00528172,N,Adjustable CompLife,044234    ,025  ,476,118,668,KY
00528173,N,Level Term 20,041640    ,025  ,429,79,668,KY
00528174,N,Level Term 20,041640    ,025  ,429,76,668,KY
00528175,N,Level Term 20,094925    ,025  ,170,67,668,KY
00528176,N,Adjustable CompLife,043240    ,025  ,486,2,668,KY
00528177,N,Level Term 20,041640    ,025  ,429,164,668,KY
00528178,N,Adjustable CompLife,090974    ,025  ,188,68,668,KY
00528179,N,Level Term 20,049901    ,025  ,424,149,668,IN
00528180,N,Level Term 20,098877    ,025  ,153,123,668,IN
00528181,N,Adjustable CompLife,098877    ,025  ,153,79,668,IN
00528182,N,65 Life,0E3342    ,025  ,30,22,668,KY
00528183,N,Level Term 20,041640    ,025  ,429,106,668,KY
00528184,N,90 Life,041640    ,025  ,429,33,668,KY
00528185,N,90 Life,052397    ,025  ,408,13,668,GA
00528186,N,Level Term 20,052397    ,025  ,408,13,668,GA
00528187,N,Level Term 20,049901    ,025  ,407,37,651,KY
00528188,N,Adjustable CompLife,043240    ,025  ,486,38,668,KY
00528189,N,Level Term 20,039072    ,025  ,531,108,668,KY
00528190,N,Level Term 20,002772    ,025  ,140,58,668,KY
00528191,N,Level Term 20,056978    ,025  ,371,157,668,KY
00528192,N,Adjustable CompLife,043240    ,025  ,486,30,668,KY
00528193,N,Level Term 20,052397    ,025  ,408,145,668,KY
00528194,N,90 Life,088770    ,025  ,125,118,668,KY
00528195,N,90 Life,052397    ,025  ,408,113,668,KY
00528196,N,Adjustable CompLife,003909    ,025  ,137,76,668,KY
00528197,N,Level Term 20,052397    ,025  ,408,74,668,KY
00528198,N,Adjustable CompLife,043240    ,025  ,486,50,668,KY
00528199,N,Adjustable CompLife,052397    ,025  ,408,38,668,KY
00528200,N,Adjustable CompLife,012546    ,025  ,113,0,668,IN
00528201,N,Adjustable CompLife,088770    ,025  ,125,63,668,KY
00528202,N,Adjustable CompLife,043240    ,025  ,486,108,668,KY
00528203,N,Term 80,041489    ,025  ,504,59,668,KY
00528204,N,Level Term 10,088770    ,025  ,125,92,668,NC
00528205,N,Level Term 20,094136    ,025  ,133,66,627,IN
00528206,N,Level Term 20,094136    ,025  ,133,42,627,IN
00528207,N,Level Term 20,094136    ,025  ,133,42,627,IN
00528208,N,Level Term 20,094136    ,025  ,133,29,627,IN
00528209,N,Adjustable CompLife,057244    ,025  ,369,68,667,IN
00528210,N,Level Term 10,043240    ,025  ,486,134,667,KY
00528211,N,Term 80,043240    ,025  ,486,71,667,KY
00528212,N,Adjustable CompLife,068695    ,025  ,271,79,667,KY
00528213,N,Level Term 20,012875    ,025  ,113,97,667,KY
00528214,N,Adjustable CompLife,012875    ,025  ,113,23,667,KY
00528215,N,Joint/Survivorship CompLife,005916    ,025  ,131,118,667,IN
00528216,N,Level Term 10,041489    ,025  ,504,89,667,KY
00528217,N,Level Term 10,041489    ,025  ,504,89,667,KY
00528218,N,Level Term 20,057244    ,025  ,255,51,554,IN
00528219,N,90 Life,057244    ,025  ,369,108,667,IN
00528220,N,90 Life,043240    ,025  ,486,122,667,KY
00528221,N,90 Life,043240    ,025  ,486,95,667,KY
00528222,N,90 Life,043240    ,025  ,471,81,653,KY
00528223,N,90 Life,043240    ,025  ,471,74,653,KY
00528224,N,Term 80,058861    ,025  ,354,137,667,KY
00528225,N,Level Term 20,041640    ,025  ,429,126,667,KY
00528226,N,Term 80,095415    ,025  ,118,52,667,IN
00528227,N,Level Term 20,060097    ,025  ,345,153,667,KY
00528228,N,Term 80,050037    ,025  ,431,144,667,FL
00528229,N,Term 80,083188    ,025  ,266,109,647,IN
00528230,N,Level Term 20,098877    ,025  ,153,101,667,KY
00528231,N,Level Term 20,099992    ,025  ,#VALUE!,75,667,IN
00528232,N,Term 80,043240    ,025  ,486,53,667,KY
00528233,N,Level Term 20,002772    ,025  ,140,133,667,KY
00528234,N,Term 80,066194    ,025  ,294,117,667,KY
00528235,N,Level Term 20,099992    ,025  ,#VALUE!,62,629,KY
00528236,N,Level Term 20,099992    ,025  ,#VALUE!,75,667,KY
00528237,N,Adjustable CompLife,090974    ,025  ,188,62,667,KY
00528238,N,Level Term 20,038101    ,025  ,543,97,667,KY
00528239,N,Term 80,099992    ,025  ,#VALUE!,75,667,TX
00528240,N,Level Term 20,062715    ,025  ,325,52,667,KY
00528241,N,Level Term 20,062715    ,025  ,325,52,667,KY
00528242,N,Adjustable CompLife,062715    ,025  ,325,58,667,KY
00528243,N,90 Life,062715    ,025  ,325,37,667,KY
00528244,N,Level Term 20,099992    ,025  ,#VALUE!,147,667,KY
00528245,N,Adjustable CompLife,050037    ,025  ,431,98,667,IN
00528246,N,Term 80,099992    ,025  ,#VALUE!,165,667,KY
00528247,N,Level Term 10,066194    ,025  ,294,69,667,KY
00528248,N,Level Term 10,066194    ,025  ,294,63,667,KY
00528249,N,Level Term 20,058861    ,025  ,354,112,667,IN
00528250,N,Level Term 20,0C9922    ,025  ,40,3,667,KY
00528251,N,Adjustable CompLife,0C9922    ,025  ,40,1,667,KY
00528252,N,Term 80,051047    ,025  ,409,59,658,KY
00528253,N,Adjustable CompLife,051047    ,025  ,418,65,666,KY
00528254,N,Extended Term,036943    ,025  ,552,33,662,KY
00528255,N,Adjustable CompLife,051047    ,025  ,418,13,666,KY
00528256,N,Level Term 20,056186    ,025  ,377,140,666,IN
00528257,N,Level Term 20,056186    ,025  ,377,136,666,IN
00528258,N,Level Term 20,041489    ,025  ,504,134,666,KY
00528259,N,Adjustable CompLife,058861    ,025  ,354,123,666,IN
00528260,N,90 Life,099992    ,025  ,#VALUE!,122,666,KY
00528261,N,Term 80,099992    ,025  ,#VALUE!,120,666,KY
00528262,N,Level Term 20,056186    ,025  ,377,100,666,IN
00528263,N,Estate CompLife,041489    ,025  ,504,94,666,KY
00528264,N,Level Term 20,068695    ,025  ,271,6,666,NJ
00528265,N,Level Term 20,068695    ,025  ,271,6,666,NJ
00528266,N,Level Term 20,060097    ,025  ,345,61,666,KY
00528267,N,20 Pay Life,060097    ,025  ,345,33,666,KY
00528268,N,Level Term 20,049901    ,025  ,424,155,666,KY
00528269,N,Term 80,051047    ,025  ,418,151,666,KY
00528270,N,Level Term 20,051047    ,025  ,418,151,666,KY
00528271,N,65 Life,006409    ,025  ,129,51,666,KY
00528272,N,Level Term 20,006409    ,025  ,129,51,666,KY
00528273,N,Level Term 20,051587    ,025  ,414,118,666,KY
00528274,N,Level Term 20,038101    ,025  ,516,90,639,KY
00528275,N,Adjustable CompLife,038101    ,025  ,543,37,666,KY
00528276,N,Adjustable CompLife,038101    ,025  ,543,27,666,KY
00528277,N,Adjustable CompLife,041489    ,025  ,504,19,666,KY
00528278,N,Term 80,099992    ,025  ,#VALUE!,14,615,KY
00528279,N,Level Term 20,049901    ,025  ,424,25,666,KY
00528280,N,Level Term 20,0C1136    ,025  ,58,165,666,KY
00528281,N,Adjustable CompLife,0C1136    ,025  ,58,44,666,KY
00528282,N,Term 80,099992    ,025  ,#VALUE!,103,666,IN
00528283,N,Adjustable CompLife,043240    ,025  ,486,77,666,KY
00528284,N,Level Term 20,041640    ,025  ,429,65,666,KY
00528285,N,90 Life,041640    ,025  ,429,53,666,KY
00528286,N,Level Term 10,051047    ,025  ,414,121,662,KY
00528287,N,Level Term 10,051047    ,025  ,418,63,666,KY
00528288,N,Level Term 20,099992    ,025  ,#VALUE!,145,666,SC
00528289,N,Level Term 20,012546    ,025  ,113,21,666,IN
00528290,N,Level Term 20,098546    ,025  ,155,109,666,KY
00528291,N,Level Term 20,099992    ,025  ,#VALUE!,102,666,IN
00528292,N,Adjustable CompLife,098546    ,025  ,155,71,666,KY
00528293,N,Adjustable CompLife,098546    ,025  ,155,35,666,KY
00528294,N,90 Life,043240    ,025  ,486,29,666,KY
00528295,N,Level Term 20,012875    ,025  ,113,10,666,KY
00528296,N,Level Term 20,036943    ,025  ,556,83,666,KY
00528297,N,Level Term 20,099992    ,025  ,#VALUE!,51,635,KY
00528298,N,Level Term 20,036943    ,025  ,556,71,666,KY
00528299,N,Adjustable CompLife,036943    ,025  ,556,31,666,KY
00528300,N,Term 80,056284    ,025  ,376,134,666,IN
00528301,N,Term 80,056284    ,025  ,376,134,666,IN
00528302,N,Adjustable CompLife,056284    ,025  ,376,55,666,IN
00528303,N,Level Term 20,057244    ,025  ,369,140,666,IN
00528304,N,Adjustable CompLife,095180    ,025  ,168,50,665,KY
00528305,N,Adjustable CompLife,041640    ,025  ,429,13,665,KY
00528306,N,Adjustable CompLife,056186    ,025  ,377,74,665,IN
00528307,N,Adjustable CompLife,056186    ,025  ,377,54,665,IN
00528308,N,Adjustable CompLife,061855    ,025  ,331,121,665,IL
00528309,N,Level Term 20,061855    ,025  ,331,121,665,IL
00528310,N,Adjustable CompLife,051980    ,025  ,411,29,665,KY
00528311,N,Level Term 20,0C1136    ,025  ,58,11,665,IN
00528312,N,Adjustable CompLife,061855    ,025  ,331,1,665,IL
00528313,N,Level Term 20,041640    ,025  ,429,147,665,KY
00528314,N,Level Term 20,023068    ,025  ,88,84,665,KY
00528315,N,Adjustable CompLife,023068    ,025  ,88,60,665,KY
00528316,N,Adjustable CompLife,023068    ,025  ,88,49,665,KY
00528317,N,Level Term 20,099992    ,025  ,#VALUE!,134,665,KY
00528318,N,Level Term 20,043240    ,025  ,486,74,665,KY
00528319,N,Level Term 10,043240    ,025  ,486,5,665,KY
00528320,N,Level Term 20,068695    ,025  ,271,166,665,KY
00528321,N,Level Term 20,099992    ,025  ,#VALUE!,93,665,KY
00528322,N,Level Term 20,095180    ,025  ,168,50,665,KY
00528323,N,Adjustable CompLife,068695    ,025  ,271,46,665,KY
00528324,N,Level Term 20,053914    ,025  ,395,20,665,TN
00528325,N,90 Life,036943    ,025  ,556,37,665,KY
00528326,N,Level Term 20,056978    ,025  ,371,18,665,KY
00528327,N,Level Term 20,098546    ,025  ,155,134,665,KY
00528328,N,Adjustable CompLife,098546    ,025  ,155,14,665,KY
00528329,N,Level Term 20,003934    ,025  ,137,100,665,KY
00528330,N,90 Life,062715    ,025  ,325,120,665,KY
00528331,N,Level Term 20,060097    ,025  ,345,162,665,KY
00528332,N,Level Term 20,009364    ,025  ,123,76,665,IN
00528333,N,Level Term 20,009364    ,025  ,123,61,665,TN
00528334,N,90 Life,060097    ,025  ,345,42,665,KY
00528335,N,Level Term 20,047452    ,025  ,450,163,665,TN
00528336,N,Level Term 20,062715    ,025  ,325,112,665,KY
00528337,N,Level Term 20,048664    ,025  ,438,21,665,KY
00528338,N,Level Term 20,052397    ,025  ,408,117,665,KY
00528339,N,Level Term 20,052397    ,025  ,379,89,636,KY
00528340,N,Level Term 20,052397    ,025  ,408,116,665,KY
00528341,N,Level Term 20,052397    ,025  ,408,30,665,KY
00528342,N,90 Life,052397    ,025  ,408,28,665,KY
00528343,N,Term 80,062715    ,025  ,325,152,665,KY
00528344,N,Level Term 20,057244    ,025  ,347,87,643,KY
00528345,N,Adjustable CompLife,041640    ,025  ,429,32,665,KY
00528346,N,Estate CompLife,038101    ,025  ,543,75,665,CA
00528347,N,Adjustable CompLife,043240    ,025  ,486,25,665,KY
00528348,N,Term 80,056284    ,025  ,376,133,665,IN
00528349,N,Adjustable CompLife,043240    ,025  ,486,119,665,KY
00528350,N,Level Term 20,098877    ,025  ,153,141,665,KY
00528351,N,Level Term 20,058861    ,025  ,314,72,625,IN
00528352,N,Adjustable CompLife,056186    ,025  ,338,57,626,IN
00528353,N,Adjustable CompLife,058861    ,025  ,315,20,626,IN
00528354,N,Level Term 20,002772    ,025  ,140,6,665,KY
00528355,N,Adjustable CompLife,0B6962    ,025  ,67,26,665,KY
00528356,N,Term 80,0B6962    ,025  ,67,26,665,KY
00528357,N,Level Term 20,094925    ,025  ,170,146,665,IN
00528358,N,90 Life,047452    ,025  ,450,113,665,KY
00528359,N,Level Term 20,095415    ,025  ,118,93,665,IN
00528360,N,90 Life,095415    ,025  ,118,47,665,IN
00528361,N,Adjustable CompLife,061855    ,025  ,331,116,665,IL
00528362,N,Level Term 20,099992    ,025  ,#VALUE!,154,664,KY
00528363,N,Level Term 20,003934    ,025  ,137,119,664,KY
00528364,N,Term 80,043240    ,025  ,486,92,664,KY
00528365,N,Estate CompLife,043240    ,025  ,486,82,664,KY
00528366,N,Estate CompLife,043240    ,025  ,486,82,664,KY
00528367,N,Level Term 10,043240    ,025  ,451,117,629,AR
00528368,N,Level Term 20,091468    ,025  ,186,135,664,KY
00528369,N,Estate CompLife,043240    ,025  ,486,33,664,AR
00528370,N,Level Term 20,062715    ,025  ,325,31,664,KY
00528371,N,Term 80,099992    ,025  ,#VALUE!,135,664,KY
00528372,N,90 Life,038101    ,025  ,543,60,664,KY
00528373,N,Level Term 20,056186    ,025  ,377,22,664,IN
