POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00296053,N,Adjustable CompLife,063835    ,102  ,315,106,490,CA
00296054,N,Level Term 20,063835    ,102  ,277,67,453,CA
00296055,N,Adjustable CompLife,063835    ,102  ,315,98,490,CA
00296056,N,Term 80,095962    ,102  ,163,69,490,CA
00296057,N,Estate CompLife,076319    ,102  ,229,59,490,CA
00296058,N,Term 80,009276    ,102  ,72,3,439,CA
00296059,N,65 Life,009276    ,102  ,123,54,490,CA
00296060,N,Term 80,005431    ,102  ,134,54,490,CA
00296061,N,Term 80,005431    ,102  ,134,54,490,CA
00296062,N,Level Term 20,076319    ,102  ,225,46,486,CA
00296063,N,Term 80,076319    ,102  ,225,46,486,CA
00296064,N,90 Life,005431    ,102  ,134,44,490,CA
00296065,N,Level Term 20,063835    ,102  ,315,44,490,CA
00296066,N,Term 80,070242    ,102  ,212,116,440,NV
00296067,N,Level Term 20,008276    ,102  ,125,119,490,CA
00296068,N,Level Term 20,015589    ,102  ,106,81,490,NV
00296069,N,Term 80,099992    ,102  ,#VALUE!,64,490,CA
00296070,N,Adjustable CompLife,072656    ,102  ,248,50,490,AZ
00296071,N,Term 80,099992    ,102  ,#VALUE!,23,454,CA
00296072,N,65 Life,099992    ,102  ,#VALUE!,18,466,CA
00296073,N,Term 80,099992    ,102  ,#VALUE!,1,449,CA
00296074,N,Term 80,099992    ,102  ,#VALUE!,15,465,CA
00296075,N,Term 80,095962    ,102  ,163,22,490,CA
00296076,N,Term 80,060493    ,102  ,340,86,490,CA
00296077,N,65 Life,060493    ,102  ,340,85,490,CA
00296078,N,Adjustable CompLife,005431    ,102  ,134,73,490,CA
00296079,N,Level Term 20,063835    ,102  ,311,53,487,CA
00296080,N,Level Term 20,060493    ,102  ,328,44,478,CA
00296081,N,Level Term 20,063835    ,102  ,311,30,487,CA
00296082,N,Adjustable CompLife,0C5995    ,102  ,49,29,490,CA
00296083,N,Term 80,0C5995    ,102  ,49,29,490,CA
00296084,N,Level Term 20,060493    ,102  ,340,12,490,CA
00296085,N,Level Term 20,0B6391    ,102  ,69,11,490,NV
00296086,N,Level Term 20,063835    ,102  ,315,3,490,CA
00296087,N,Term 80,099992    ,102  ,#VALUE!,119,490,CA
00296088,N,Level Term 20,008276    ,102  ,125,126,490,CA
00296089,N,Term 80,099992    ,102  ,#VALUE!,123,490,CA
00296090,N,Adjustable CompLife,008276    ,102  ,125,6,490,CA
00296091,N,Level Term 20,009276    ,102  ,123,126,490,CA
00296092,N,Adjustable CompLife,078538    ,102  ,204,92,477,CA
00296093,N,Term 80,078538    ,102  ,192,42,466,CT
00296094,N,Adjustable CompLife,087406    ,102  ,203,32,490,CA
00296095,N,Term 80,087406    ,102  ,203,32,490,CA
00296096,N,Adjustable CompLife,087406    ,102  ,203,27,490,CA
00296097,N,65 Life,078538    ,102  ,217,24,490,CT
00296098,N,Level Term 20,078538    ,102  ,217,24,490,CT
00296099,N,Adjustable CompLife,087406    ,102  ,203,17,490,CA
00296100,N,Adjustable CompLife,0C7550    ,102  ,43,17,490,CA
00296101,N,Level Term 20,0C7550    ,102  ,43,17,490,CA
00296102,N,Adjustable CompLife,087406    ,102  ,203,6,490,CA
00296103,N,Term 80,099992    ,102  ,#VALUE!,98,490,CA
00296104,N,Term 80,076319    ,102  ,229,96,490,CA
00296105,N,Adjustable CompLife,0B1568    ,102  ,80,63,490,CA
00296106,N,Level Term 20,0B1568    ,102  ,80,63,490,CA
00296107,N,Term 80,062310    ,102  ,328,145,490,CA
00296108,Y,Level Term 20,063304    ,102  ,285,0,456,CA
00296109,N,Level Term 20,063304    ,102  ,319,31,490,CA
00296110,N,Level Term 20,044732    ,102  ,369,139,490,CA
00296111,N,Adjustable CompLife,011503    ,102  ,69,56,443,AK
00296112,N,Term 80,011503    ,102  ,69,57,444,AK
00296113,N,Term 80,0B4842    ,102  ,74,5,490,CA
00296114,N,Level Term 20,0C0591    ,102  ,44,117,473,CA
00296115,N,Level Term 20,000018    ,102  ,#VALUE!,70,490,CA
00296116,Y,65 Life,023704    ,102  ,51,0,454,CA
00296117,Y,Term 80,023704    ,102  ,51,0,454,CA
00296118,N,Adjustable CompLife,0C0591    ,102  ,61,16,490,CA
00296119,N,65 Life,062734    ,102  ,324,117,490,CA
00296120,N,Adjustable CompLife,062734    ,102  ,324,112,490,CA
00296121,N,65 Life,062734    ,102  ,324,80,490,CA
00296122,N,65 Life,062734    ,102  ,324,42,490,CA
00296123,N,65 Life,062734    ,102  ,324,18,490,CA
00296124,N,Level Term 20,072656    ,102  ,248,133,490,NV
00296125,N,Adjustable CompLife,099992    ,102  ,#VALUE!,81,490,NV
00296126,N,Term 80,078538    ,102  ,191,13,464,CA
00296127,N,Level Term 20,078538    ,102  ,217,25,490,CA
00296128,N,Adjustable CompLife,072656    ,102  ,248,14,490,NV
00296129,N,Term 80,060493    ,102  ,340,111,490,CA
00296130,N,Adjustable CompLife,099992    ,102  ,#VALUE!,42,490,CA
00296131,N,Level Term 20,0C1417    ,102  ,58,34,490,CA
00296132,N,Adjustable CompLife,0C1417    ,102  ,58,21,490,CA
00296133,N,Term 80,072497    ,102  ,249,145,490,CA
00296134,N,90 Life,0C3201    ,102  ,19,3,455,CA
00296135,N,Term 80,0C3201    ,102  ,19,3,455,CA
00296136,N,90 Life,0C3201    ,102  ,54,24,490,CA
00296137,N,Term 80,0C3201    ,102  ,54,24,490,CA
00296138,N,Adjustable CompLife,070062    ,102  ,263,102,490,CA
00296139,N,Level Term 20,070062    ,102  ,263,102,490,CA
00296140,N,Adjustable CompLife,070062    ,102  ,263,65,490,CA
00296141,N,Adjustable CompLife,008276    ,102  ,125,39,490,CA
00296142,N,Level Term 20,063216    ,102  ,320,130,490,CA
00296143,N,Term 80,095962    ,102  ,110,55,437,CA
00296144,N,Adjustable CompLife,095962    ,102  ,163,86,490,CA
00296145,N,Adjustable CompLife,078538    ,102  ,217,56,490,CA
00296146,N,Term 80,078538    ,102  ,217,54,490,CA
00296147,N,Adjustable CompLife,099992    ,102  ,#VALUE!,53,490,CA
00296148,N,Term 80,024436    ,102  ,85,49,490,TX
00296149,N,Term 80,099992    ,102  ,#VALUE!,9,458,TX
00296150,N,Level Term 20,0C5995    ,102  ,49,26,490,CA
00296151,N,Term 80,078538    ,102  ,217,65,490,CA
00296152,N,Level Term 20,015589    ,102  ,106,2,490,NV
00296153,N,Level Term 20,072656    ,102  ,248,93,490,NV
00296154,N,Term 80,0B7165    ,102  ,66,66,490,CA
00296155,N,65 Life,0B7165    ,102  ,66,49,490,CA
00296156,N,65 Life,0B7165    ,102  ,66,29,490,CA
00296157,N,Level Term 20,005431    ,102  ,134,17,490,CA
00296158,N,Term 80,024436    ,102  ,85,8,490,CA
00296159,N,Term 80,024436    ,102  ,85,8,490,CA
00296160,N,Level Term 20,099992    ,102  ,#VALUE!,162,490,NV
00296161,N,Term 80,090132    ,102  ,193,113,490,NV
00296162,N,Level Term 20,090132    ,102  ,193,113,490,NV
00296163,N,65 Life,063216    ,102  ,320,92,490,CA
00296164,N,Level Term 20,078538    ,102  ,217,72,490,CA
00296165,N,65 Life,063216    ,102  ,320,53,490,CA
00296166,N,Level Term 20,070062    ,102  ,263,30,490,CA
00296167,N,65 Life,060493    ,102  ,340,28,490,CA
00296168,N,Term 80,060493    ,102  ,340,28,490,CA
00296169,N,65 Life,060493    ,102  ,340,76,490,CA
00296170,N,Level Term 20,0B2088    ,102  ,38,118,449,CA
00296171,N,65 Life,0B2088    ,102  ,78,40,490,CA
00296172,Y,Level Term 20,072656    ,102  ,214,2,455,NV
00296173,N,Level Term 20,072656    ,102  ,248,31,490,NV
00296174,N,Term 80,023704    ,102  ,87,128,490,CA
00296175,N,Term 80,099992    ,102  ,#VALUE!,77,490,CA
00296176,N,Level Term 20,023704    ,102  ,87,15,490,CA
00296177,N,65 Life,0E6122    ,102  ,27,10,490,CA
00296178,N,Term 80,0E6122    ,102  ,27,10,490,CA
00296179,N,90 Life,023704    ,102  ,87,3,490,CA
00296180,N,Term 80,0B8568    ,102  ,65,35,490,CA
00296181,N,Adjustable CompLife,0B6537    ,102  ,69,32,490,CA
00296182,N,Term 80,0B6537    ,102  ,69,32,490,CA
00296183,N,65 Life,0B6537    ,102  ,69,19,490,CA
00296184,N,65 Life,0E3322    ,102  ,30,8,490,CA
00296185,N,Level Term 20,0E3322    ,102  ,30,8,490,CA
00296186,N,65 Life,005431    ,102  ,134,80,490,CA
00296187,N,Term 80,005431    ,102  ,134,80,490,CA
00296188,N,Adjustable CompLife,063835    ,102  ,268,30,443,CA
00296189,N,Level Term 20,063835    ,102  ,315,77,490,CA
00296190,N,Term 80,001838    ,102  ,144,68,490,NV
00296191,N,Term 80,015589    ,102  ,106,67,490,NV
00296192,N,65 Life,005431    ,102  ,134,67,490,CA
00296193,N,Level Term 20,072497    ,102  ,249,140,490,CA
00296194,N,Term 80,095962    ,102  ,163,111,490,GA
00296195,N,Term 80,099992    ,102  ,#VALUE!,103,490,NV
00296196,N,Adjustable CompLife,095962    ,102  ,163,93,490,GA
00296197,N,65 Life,099992    ,102  ,#VALUE!,73,490,CA
00296198,N,Term 80,099992    ,102  ,#VALUE!,12,452,NV
00296199,N,Term 80,095962    ,102  ,133,11,460,GA
00296200,N,Level Term 20,076319    ,102  ,229,84,490,CA
00296201,N,90 Life,071581    ,102  ,256,76,490,CA
00296202,N,Level Term 20,004960    ,102  ,103,18,457,NV
00296203,N,65 Life,004960    ,102  ,103,16,457,NV
00296204,N,Adjustable CompLife,0B1749    ,102  ,79,34,490,CA
00296205,N,Term 80,0B1749    ,102  ,79,34,490,CA
00296206,N,Adjustable CompLife,004960    ,102  ,136,32,490,NV
00296207,N,Term 80,004960    ,102  ,136,32,490,NV
00296208,N,90 Life,0C3201    ,102  ,54,20,490,CA
00296209,N,Term 80,0C3201    ,102  ,54,20,490,CA
00296210,N,Term 80,071581    ,102  ,256,18,490,CA
00296211,N,65 Life,0B5329    ,102  ,73,8,490,CA
00296212,N,Level Term 20,0B5329    ,102  ,73,8,490,CA
00296213,N,Term 80,018970    ,102  ,98,116,490,CA
00296214,N,Adjustable CompLife,018970    ,102  ,98,70,490,CA
00296215,N,Level Term 20,063835    ,102  ,315,111,489,CA
00296216,N,Level Term 20,0B1568    ,102  ,80,55,489,CA
00296217,N,Adjustable CompLife,0B1568    ,102  ,80,27,489,CA
00296218,N,Term 80,0I9036    ,102  ,20,15,489,CA
00296219,N,Level Term 20,063835    ,102  ,315,4,489,CA
00296220,N,Term 80,090132    ,102  ,193,153,489,NV
00296221,N,Level Term 20,090132    ,102  ,193,125,489,NV
00296222,N,Level Term 20,095962    ,102  ,163,121,489,OH
00296223,N,Term 80,099992    ,102  ,#VALUE!,88,489,NV
00296224,N,Level Term 20,0E6678    ,102  ,25,19,489,CA
00296225,N,Adjustable CompLife,099992    ,102  ,#VALUE!,122,489,CA
00296226,N,Level Term 20,070062    ,102  ,263,30,489,CA
00296227,N,Adjustable CompLife,087406    ,102  ,203,89,489,CA
00296228,N,Term 80,087406    ,102  ,203,89,489,CA
00296229,N,Adjustable CompLife,087406    ,102  ,203,63,489,CA
00296230,N,Term 80,087406    ,102  ,203,63,489,CA
00296231,N,Adjustable CompLife,087406    ,102  ,203,52,489,CA
00296232,N,Adjustable CompLife,099992    ,102  ,#VALUE!,5,452,CA
00296233,N,Term 80,099992    ,102  ,#VALUE!,5,453,CA
00296234,N,Term 80,099992    ,102  ,#VALUE!,127,489,NV
00296235,N,Adjustable CompLife,078538    ,102  ,217,77,489,CA
00296236,N,Adjustable CompLife,0B1568    ,102  ,80,51,489,CA
00296237,N,Level Term 20,0B1568    ,102  ,30,2,440,CA
00296238,N,Adjustable CompLife,0B1568    ,102  ,80,49,489,CA
00296239,Y,Level Term 20,023704    ,102  ,50,0,453,IN
00296240,N,Level Term 20,023704    ,102  ,87,31,489,IN
00296241,N,Level Term 20,020487    ,102  ,93,28,489,CA
00296242,N,Adjustable CompLife,070062    ,102  ,263,108,489,IL
00296243,N,Level Term 20,070062    ,102  ,263,108,489,IL
00296244,N,Adjustable CompLife,011503    ,102  ,116,88,489,NV
00296245,N,Term 80,011503    ,102  ,116,88,489,NV
00296246,N,65 Life,011503    ,102  ,116,70,489,NV
00296247,N,65 Life,011503    ,102  ,116,70,489,NV
00296248,N,Term 80,0B1568    ,102  ,80,66,489,MA
00296249,N,65 Life,011503    ,102  ,116,50,489,NV
00296250,N,Term 80,011503    ,102  ,116,88,489,NV
00296251,N,Term 80,011503    ,102  ,116,48,489,NV
00296252,N,Adjustable CompLife,056997    ,102  ,357,32,477,NV
00296253,N,Level Term 20,056997    ,102  ,370,45,489,NV
00296254,N,Level Term 20,056997    ,102  ,370,45,489,NV
00296255,N,65 Life,011503    ,102  ,116,43,489,NV
00296256,N,Level Term 20,090132    ,102  ,193,40,489,NV
00296257,N,65 Life,011503    ,102  ,116,30,489,NV
00296258,N,Level Term 20,0B6537    ,102  ,69,6,489,CA
00296259,N,Adjustable CompLife,070062    ,102  ,263,0,489,IL
00296260,N,Adjustable CompLife,008276    ,102  ,125,122,489,CA
00296261,N,Term 80,008276    ,102  ,125,122,489,CA
00296262,N,Term 80,087406    ,102  ,190,59,476,CA
00296263,N,Level Term 20,065160    ,102  ,303,63,489,GA
00296264,N,Level Term 20,0C7550    ,102  ,43,32,489,NY
00296265,N,Level Term 20,070242    ,102  ,251,122,479,NV
00296266,N,Level Term 20,070242    ,102  ,262,131,489,NV
00296267,N,Adjustable CompLife,070242    ,102  ,262,52,489,NV
00296268,N,Term 80,023704    ,102  ,87,46,489,CA
00296269,N,65 Life,072497    ,102  ,249,17,489,CA
00296270,N,Level Term 20,072497    ,102  ,249,17,489,CA
00296271,N,Level Term 20,070242    ,102  ,262,10,489,NV
00296272,N,65 Life,009276    ,102  ,123,61,489,CA
00296273,N,Term 80,009276    ,102  ,123,61,489,CA
00296274,N,Level Term 20,0B6961    ,102  ,67,58,489,CA
00296275,N,Level Term 20,0B6537    ,102  ,66,19,487,CA
00296276,N,Level Term 20,0B6537    ,102  ,66,19,487,CA
00296277,N,Level Term 20,099992    ,102  ,#VALUE!,106,489,NV
00296278,N,Adjustable CompLife,072656    ,102  ,248,28,489,NV
00296279,N,Term 80,099992    ,102  ,#VALUE!,123,489,FL
00296280,N,Term 80,063304    ,102  ,319,107,489,KS
00296281,N,Term 80,078538    ,102  ,217,89,489,CA
00296282,N,Level Term 20,072497    ,102  ,249,75,489,CA
00296283,N,Level Term 20,099992    ,102  ,#VALUE!,39,489,FL
00296284,N,Adjustable CompLife,072497    ,102  ,249,36,489,CA
00296285,N,Term 80,0B6537    ,102  ,69,30,489,CA
00296286,N,Level Term 20,023704    ,102  ,87,11,489,CA
00296287,N,90 Life,023704    ,102  ,87,3,489,CA
00296288,N,Term 80,011503    ,102  ,116,107,489,NV
00296289,N,Adjustable CompLife,011503    ,102  ,116,87,489,NV
00296290,N,65 Life,024118    ,102  ,86,71,489,CA
00296291,N,Term 80,024118    ,102  ,86,71,489,CA
00296292,N,Term 80,099992    ,102  ,#VALUE!,62,489,CA
00296293,N,65 Life,011503    ,102  ,116,52,489,NV
00296294,N,Level Term 20,063216    ,102  ,320,96,489,CA
00296295,N,Adjustable CompLife,063216    ,102  ,320,27,489,CA
00296296,N,Adjustable CompLife,0E2717    ,102  ,32,9,489,CA
00296297,N,Term 80,0E2717    ,102  ,32,9,489,CA
00296298,N,Term 80,095962    ,102  ,163,90,489,CA
00296299,N,90 Life,0B8552    ,102  ,65,18,489,CA
00296300,N,Term 80,099992    ,102  ,#VALUE!,114,489,CA
00296301,N,Adjustable CompLife,099992    ,102  ,#VALUE!,24,433,NV
00296302,N,Term 80,099992    ,102  ,#VALUE!,24,433,NV
00296303,N,Adjustable CompLife,099992    ,102  ,#VALUE!,19,433,NV
00296304,N,Level Term 20,024118    ,102  ,86,18,489,CA
00296305,N,Term 80,072497    ,102  ,249,125,489,CA
00296306,N,Level Term 20,001838    ,102  ,144,84,489,NV
00296307,N,65 Life,020487    ,102  ,93,3,489,CA
00296308,N,Level Term 20,070062    ,102  ,263,107,489,CA
00296309,N,Adjustable CompLife,070062    ,102  ,263,102,489,CA
00296310,N,Adjustable CompLife,078538    ,102  ,217,92,489,CA
00296311,N,Term 80,0B1749    ,102  ,79,72,489,CA
00296312,N,Term 80,0B5858    ,102  ,61,48,480,CA
00296313,N,Adjustable CompLife,021853    ,102  ,89,47,489,CO
00296314,Y,Term 80,024436    ,102  ,49,1,453,CA
00296315,N,Term 80,024436    ,102  ,66,12,470,CA
00296316,N,Term 80,070519    ,102  ,225,18,489,CA
00296317,N,Adjustable CompLife,021853    ,102  ,89,10,489,CO
00296318,N,Level Term 20,0C9422    ,102  ,41,7,489,CA
00296319,N,Level Term 20,004960    ,102  ,112,42,465,NV
00296320,N,Term 80,046472    ,102  ,457,65,489,CA
00296321,N,Adjustable CompLife,0B9765    ,102  ,63,52,489,CA
00296322,N,Level Term 20,0B9765    ,102  ,63,52,489,CA
00296323,Y,65 Life,098423    ,102  ,109,0,441,CA
00296324,N,Adjustable CompLife,004960    ,102  ,136,26,489,NV
00296325,N,Term 80,004960    ,102  ,136,24,489,NV
00296326,N,Level Term 20,0B4842    ,102  ,70,6,484,TX
00296327,N,65 Life,099992    ,102  ,#VALUE!,65,448,CA
00296328,N,Term 80,099992    ,102  ,#VALUE!,65,447,CA
00296329,N,Term 80,078538    ,102  ,192,42,464,CT
00296330,N,Adjustable CompLife,072656    ,102  ,248,39,489,NV
00296331,N,Adjustable CompLife,072656    ,102  ,248,39,489,NV
00296332,N,Level Term 20,072656    ,102  ,248,39,489,NV
00296333,N,65 Life,078538    ,102  ,217,24,489,CT
00296334,N,Level Term 20,078538    ,102  ,217,24,489,CT
00296335,N,Level Term 20,078538    ,102  ,217,24,489,CT
00296336,N,Term 80,087406    ,102  ,203,20,489,CA
00296337,N,Adjustable CompLife,0C0094    ,102  ,62,12,489,CA
00296338,N,Level Term 20,0C0094    ,102  ,62,12,489,CA
00296339,N,20 Pay Life,0J5221    ,102  ,13,4,489,NV
00296340,N,Level Term 20,0J5221    ,102  ,13,3,489,NV
00296341,N,Term 80,070519    ,102  ,225,146,489,CA
00296342,N,Term 80,070242    ,102  ,262,129,489,NV
00296343,N,Term 80,095962    ,102  ,163,107,489,CA
00296344,N,65 Life,070519    ,102  ,225,63,489,CA
00296345,N,Term 80,099992    ,102  ,#VALUE!,41,489,CA
00296346,N,90 Life,0E3320    ,102  ,30,27,489,CA
00296347,N,Level Term 20,0E3320    ,102  ,30,27,489,CA
00296348,N,Adjustable CompLife,0E3320    ,102  ,30,5,489,CA
00296349,N,Adjustable CompLife,095962    ,102  ,163,0,489,CA
00296350,N,Term 80,063835    ,102  ,315,144,489,CA
00296351,N,Adjustable CompLife,063835    ,102  ,315,103,489,CA
00296352,N,Term 80,095962    ,102  ,163,82,489,CA
00296353,N,Term 80,076319    ,102  ,229,73,489,IL
00296354,N,Adjustable CompLife,063304    ,102  ,319,58,489,CA
00296355,N,Term 80,063304    ,102  ,319,58,489,CA
00296356,N,Adjustable CompLife,063304    ,102  ,319,14,489,CA
00296357,N,Adjustable CompLife,087406    ,102  ,203,37,489,CA
00296358,Y,Term 80,087406    ,102  ,164,#NUM!,450,CA
00296359,N,Adjustable CompLife,005431    ,102  ,134,37,489,CA
00296360,N,Term 80,087406    ,102  ,188,18,474,CA
00296361,N,Level Term 20,009276    ,102  ,123,31,489,TX
00296362,N,Adjustable CompLife,087406    ,102  ,203,25,489,CA
00296363,N,Level Term 20,018970    ,102  ,98,21,489,CA
00296364,N,Adjustable CompLife,087406    ,102  ,203,14,489,CA
00296365,N,Adjustable CompLife,090132    ,102  ,193,64,489,NV
00296366,N,65 Life,090132    ,102  ,193,34,489,NV
00296367,N,Term 80,0C7028    ,102  ,45,30,489,CA
00296368,N,Level Term 20,090132    ,102  ,193,10,489,NV
00296369,N,Term 80,087406    ,102  ,176,12,462,CA
00296370,N,Level Term 20,0B1568    ,102  ,80,13,489,CA
00296371,N,Level Term 20,089781    ,102  ,195,133,489,CA
00296372,N,Adjustable CompLife,095962    ,102  ,163,118,489,CA
00296373,N,Term 80,095962    ,102  ,163,118,489,CA
00296374,N,Adjustable CompLife,095962    ,102  ,163,106,489,CA
00296375,N,65 Life,009276    ,102  ,123,99,489,CA
00296376,N,Level Term 20,009276    ,102  ,123,96,489,CA
00296377,N,Adjustable CompLife,095962    ,102  ,163,58,489,CA
00296378,N,65 Life,009276    ,102  ,123,52,489,CA
00296379,N,Level Term 20,009276    ,102  ,123,52,489,CA
00296380,N,Term 80,035158    ,102  ,577,49,489,CA
00296381,N,65 Life,072497    ,102  ,249,29,489,CA
00296382,N,Level Term 20,072497    ,102  ,249,29,489,CA
00296383,N,Term 80,062310    ,102  ,328,145,489,CA
00296384,N,Level Term 20,024118    ,102  ,57,23,460,CA
00296385,N,Adjustable CompLife,087406    ,102  ,203,44,489,CA
00296386,N,Level Term 20,062310    ,102  ,328,42,489,CA
00296387,N,65 Life,024118    ,102  ,86,28,489,CA
00296388,N,65 Life,0I1409    ,102  ,22,17,489,CA
00296389,N,Level Term 20,0I1409    ,102  ,22,17,489,CA
00296390,N,Level Term 20,024118    ,102  ,86,3,489,NC
00296391,N,Level Term 20,072497    ,102  ,249,162,489,CA
00296392,N,Adjustable CompLife,078538    ,102  ,217,122,489,CA
00296393,N,Level Term 20,078538    ,102  ,217,122,489,CA
00296394,N,Term 80,024447    ,102  ,85,64,489,CA
00296395,N,Adjustable CompLife,072497    ,102  ,249,62,489,CA
00296396,N,Level Term 20,072497    ,102  ,249,62,489,CA
00296397,N,Adjustable CompLife,0C1417    ,102  ,58,41,489,CA
00296398,N,Term 80,099992    ,102  ,#VALUE!,18,489,OH
00296399,N,Adjustable CompLife,063835    ,102  ,300,#NUM!,474,CA
00296400,N,Level Term 20,063835    ,102  ,315,14,489,CA
00296401,N,65 Life,011503    ,102  ,116,13,489,NV
00296402,N,Term 80,011503    ,102  ,116,13,489,NV
00296403,N,Adjustable CompLife,020487    ,102  ,93,28,489,CA
00296404,N,Level Term 20,020487    ,102  ,93,28,489,CA
00296405,N,Term 80,0I1131    ,102  ,23,17,488,CA
00296406,N,Level Term 20,090132    ,102  ,193,79,488,NV
00296407,N,Term 80,0B1749    ,102  ,79,72,488,CA
00296408,N,65 Life,015589    ,102  ,106,45,488,NV
00296409,N,65 Life,090132    ,102  ,193,19,488,NV
00296410,N,Term 80,0I9030    ,102  ,20,9,488,CA
00296411,N,65 Life,060493    ,102  ,340,7,488,VA
00296412,N,Term 80,060493    ,102  ,340,7,488,VA
00296413,N,Level Term 20,078538    ,102  ,217,85,488,CA
00296414,N,Term 80,076319    ,102  ,229,73,488,IL
00296415,N,Term 80,023704    ,102  ,78,61,479,CA
00296416,N,Adjustable CompLife,072497    ,102  ,249,68,488,CA
00296417,N,Level Term 20,072497    ,102  ,249,68,488,CA
00296418,N,65 Life,072497    ,102  ,249,45,488,CA
00296419,N,90 Life,023704    ,102  ,87,8,488,CA
00296420,N,Level Term 20,072497    ,102  ,249,164,488,CA
00296421,N,Level Term 20,072497    ,102  ,249,151,488,CA
00296422,N,Term 80,095962    ,102  ,163,118,488,CA
00296423,N,Term 80,078538    ,102  ,217,103,488,CA
00296424,N,90 Life,063216    ,102  ,320,98,488,CA
00296425,N,Term 80,063216    ,102  ,320,98,488,CA
00296426,N,Level Term 20,070062    ,102  ,263,98,488,CA
00296427,N,Adjustable CompLife,078538    ,102  ,217,68,488,CA
00296428,N,Adjustable CompLife,072497    ,102  ,249,65,488,CA
00296429,N,90 Life,063216    ,102  ,320,51,488,CA
00296430,N,Adjustable CompLife,072497    ,102  ,249,34,488,CA
00296431,N,90 Life,063216    ,102  ,320,27,488,CA
00296432,N,Level Term 20,072497    ,102  ,249,10,488,CA
00296433,N,Level Term 20,064414    ,102  ,310,3,488,CA
00296434,N,Term 80,059898    ,102  ,345,128,488,CA
00296435,N,65 Life,0B1952    ,102  ,79,110,488,CA
00296436,N,Term 80,0B1952    ,102  ,44,76,454,CA
00296437,N,Term 80,070242    ,102  ,262,68,488,NV
00296438,N,Adjustable CompLife,020487    ,102  ,93,51,488,CA
00296439,N,Level Term 20,020487    ,102  ,93,51,488,CA
00296440,N,Adjustable CompLife,057587    ,102  ,365,44,488,CA
00296441,N,Adjustable CompLife,0B1952    ,102  ,79,36,488,CA
00296442,N,Term 80,0B1952    ,102  ,79,34,488,CA
00296443,N,Level Term 20,0E3573    ,102  ,15,3,473,FL
00296444,N,Level Term 20,0E3573    ,102  ,21,6,479,FL
00296445,N,Level Term 20,099992    ,102  ,#VALUE!,117,488,HI
00296446,N,Term 80,099992    ,102  ,#VALUE!,113,488,HI
00296447,N,Adjustable CompLife,087406    ,102  ,203,102,488,CA
00296448,N,Term 80,087406    ,102  ,203,102,488,CA
00296449,N,Adjustable CompLife,087406    ,102  ,203,71,488,CA
00296450,N,Level Term 20,099992    ,102  ,#VALUE!,27,468,NV
00296451,N,Level Term 20,090132    ,102  ,193,40,488,NV
00296452,N,Adjustable CompLife,090132    ,102  ,193,38,488,NV
00296453,N,Adjustable CompLife,0B7165    ,102  ,67,26,488,CA
00296454,N,Term 80,0B7165    ,102  ,67,26,488,CA
00296455,N,Adjustable CompLife,087406    ,102  ,203,15,488,CA
00296456,N,Adjustable CompLife,024447    ,102  ,85,3,488,CA
00296457,N,Term 80,024447    ,102  ,85,3,488,CA
00296458,N,Adjustable CompLife,072497    ,102  ,195,50,434,CA
00296459,N,Term 80,072497    ,102  ,249,104,488,CA
00296460,N,Adjustable CompLife,0B1749    ,102  ,79,85,488,CA
00296461,N,65 Life,060493    ,102  ,340,83,488,CA
00296462,N,Level Term 20,060493    ,102  ,340,79,488,CA
00296463,N,Adjustable CompLife,072497    ,102  ,249,74,488,CA
00296464,N,Level Term 20,072497    ,102  ,249,74,488,CA
00296465,N,Level Term 20,0B1568    ,102  ,80,50,488,CA
00296466,N,Adjustable CompLife,004960    ,102  ,136,32,488,NV
00296467,N,Term 80,004960    ,102  ,136,32,488,NV
00296468,N,Term 80,009276    ,102  ,123,146,488,CA
00296469,N,Adjustable CompLife,009276    ,102  ,123,98,488,CA
00296470,N,Adjustable CompLife,099992    ,102  ,#VALUE!,41,476,NV
00296471,N,Adjustable CompLife,0B1568    ,102  ,80,23,488,CA
00296472,N,Adjustable CompLife,0B1952    ,102  ,79,15,488,CA
00296473,N,Term 80,063304    ,102  ,319,10,488,CA
00296474,N,20 Pay Life,009276    ,102  ,123,9,488,CA
00296475,N,Term 80,070519    ,102  ,225,126,488,CA
00296476,N,Term 80,056997    ,102  ,370,71,488,CA
00296477,N,Term 80,099992    ,102  ,#VALUE!,70,488,CA
00296478,N,Term 80,070519    ,102  ,225,68,488,CA
00296479,N,Adjustable CompLife,099992    ,102  ,#VALUE!,61,488,CA
00296480,N,Term 80,056997    ,102  ,370,32,488,CA
00296481,N,Term 80,0B1568    ,102  ,80,24,488,CA
00296482,N,Level Term 20,0E3322    ,102  ,26,99,483,CA
00296483,N,Level Term 20,0E3322    ,102  ,30,57,488,CA
00296484,N,Adjustable CompLife,0B1568    ,102  ,80,47,488,CA
00296485,N,Term 80,0B1568    ,102  ,80,47,488,CA
00296486,N,Term 80,023704    ,102  ,87,40,488,CA
00296487,N,Level Term 20,0E3322    ,102  ,30,4,488,CA
00296488,N,65 Life,0E3322    ,102  ,30,4,488,CA
00296489,N,Adjustable CompLife,0B5329    ,102  ,73,68,488,CA
00296490,N,Term 80,0B5329    ,102  ,73,68,488,CA
