POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00389145,N,Adjustable CompLife,0E2560    ,129  ,33,8,600,FL
00389146,N,Level Term 20,0B0960    ,129  ,82,79,600,FL
00389147,N,Adjustable CompLife,0B0960    ,129  ,67,51,585,FL
00389148,N,65 Life,0B0960    ,129  ,82,27,600,FL
00389149,Y,90 Life,0B0960    ,129  ,81,0,599,FL
00389150,N,Extended Term,090916    ,129  ,180,19,592,FL
00389151,N,Estate CompLife,060413    ,129  ,341,106,600,FL
00389152,N,Level Term 20,060413    ,129  ,341,106,600,FL
00389153,N,Estate CompLife,060413    ,129  ,341,104,600,FL
00389154,N,Estate CompLife,060413    ,129  ,341,90,600,FL
00389155,N,65 Life,060413    ,129  ,341,82,600,FL
00389156,N,Level Term 20,044752    ,129  ,465,143,593,FL
00389157,N,Level Term 20,000033    ,129  ,#VALUE!,42,600,FL
00389158,N,Level Term 20,065030    ,129  ,298,12,593,FL
00389159,N,Term 80,069435    ,129  ,245,95,576,FL
00389160,N,Level Term 20,0B4510    ,129  ,75,80,600,FL
00389161,N,Level Term 20,062484    ,129  ,327,72,600,FL
00389162,N,Adjustable CompLife,000007    ,129  ,#VALUE!,43,600,FL
00389163,N,Level Term 20,000007    ,129  ,#VALUE!,43,600,FL
00389164,N,Level Term 20,0B5302    ,129  ,73,156,600,FL
00389165,N,Term 80,054140    ,129  ,394,148,600,FL
00389166,N,Term 80,000065    ,129  ,#VALUE!,72,589,FL
00389167,N,Adjustable CompLife,000065    ,129  ,#VALUE!,77,600,FL
00389168,N,65 Life,000007    ,129  ,#VALUE!,23,551,FL
00389169,N,Adjustable CompLife,090916    ,129  ,188,42,600,FL
00389170,N,Level Term 20,060413    ,129  ,341,99,600,FL
00389171,N,Adjustable CompLife,088920    ,129  ,145,24,547,FL
00389172,N,Term 80,088920    ,129  ,143,22,545,FL
00389173,N,Level Term 10,007899    ,129  ,125,75,600,FL
00389174,N,Adjustable CompLife,076076    ,129  ,177,19,546,FL
00389175,N,Level Term 10,007899    ,129  ,125,56,600,FL
00389176,N,Level Term 20,0E2009    ,129  ,34,32,600,FL
00389177,N,Level Term 10,007899    ,129  ,125,31,600,FL
00389178,Y,Term 10,000033    ,129  ,#VALUE!,0,596,FL
00389179,N,Level Term 20,066474    ,129  ,292,134,599,FL
00389180,N,Level Term 20,066474    ,129  ,283,96,590,FL
00389181,N,Adjustable CompLife,066474    ,129  ,292,70,599,FL
00389182,N,90 Life,013399    ,129  ,113,31,599,FL
00389183,N,Level Term 20,056763    ,129  ,374,140,599,CT
00389184,N,Level Term 20,099992    ,129  ,#VALUE!,27,570,MI
00389185,N,Level Term 20,099992    ,129  ,#VALUE!,27,570,MI
00389186,N,Level Term 20,099992    ,129  ,#VALUE!,27,570,MI
00389187,N,Term 80,023224    ,129  ,88,160,599,FL
00389188,N,Level Term 20,059593    ,129  ,349,17,599,FL
00389189,N,90 Life,0B9007    ,129  ,59,0,593,FL
00389190,N,Level Term 20,0B9007    ,129  ,65,5,599,FL
00389191,N,Term 80,071814    ,129  ,255,79,599,FL
00389192,N,65 Life,071814    ,129  ,255,78,599,FL
00389193,N,Adjustable CompLife,011556    ,129  ,115,63,599,FL
00389194,N,Level Term 20,097627    ,129  ,161,139,599,MA
00389195,N,Level Term 20,060413    ,129  ,341,99,599,FL
00389196,N,65 Life,097627    ,129  ,161,43,599,MA
00389197,N,Adjustable CompLife,097627    ,129  ,161,29,599,MA
00389198,N,Level Term 20,060413    ,129  ,341,143,599,FL
00389199,N,Adjustable CompLife,060413    ,129  ,341,82,599,FL
00389200,N,Level Term 20,0B5302    ,129  ,73,39,599,FL
00389201,N,90 Life,0B5302    ,129  ,73,37,599,FL
00389202,Y,Level Term 20,0B5302    ,129  ,35,0,562,FL
00389203,N,Level Term 20,0B5302    ,129  ,52,11,579,FL
00389204,N,Adjustable CompLife,0B5302    ,129  ,73,20,599,FL
00389205,N,Adjustable CompLife,0B5302    ,129  ,73,3,599,FL
00389206,N,Level Term 20,000011    ,129  ,#VALUE!,129,599,FL
00389207,N,Level Term 20,059593    ,129  ,350,115,599,FL
00389208,N,Adjustable CompLife,014076    ,129  ,111,17,599,FL
00389209,N,Level Term 20,014076    ,129  ,111,17,599,FL
00389210,N,Adjustable CompLife,0I0933    ,129  ,24,12,599,FL
00389211,Y,Level Term 20,099992    ,129  ,#VALUE!,0,564,FL
00389212,N,Level Term 20,000011    ,129  ,#VALUE!,31,599,FL
00389213,N,Level Term 20,065030    ,129  ,304,160,599,FL
00389214,N,Adjustable CompLife,013399    ,129  ,113,19,599,FL
00389215,N,Level Term 20,013399    ,129  ,113,19,599,FL
00389216,N,Adjustable CompLife,048732    ,129  ,440,79,599,PA
00389217,N,Term 80,048732    ,129  ,440,76,599,PA
00389218,N,Estate CompLife,092847    ,129  ,180,74,599,FL
00389219,N,Adjustable CompLife,056763    ,129  ,374,64,599,CT
00389220,N,Adjustable CompLife,075213    ,129  ,186,69,552,FL
00389221,N,Level Term 20,000033    ,129  ,#VALUE!,113,599,FL
00389222,N,Level Term 20,0B1114    ,129  ,81,58,599,FL
00389223,N,Term 80,0B1114    ,129  ,71,47,588,FL
00389224,N,Adjustable CompLife,0B1114    ,129  ,81,10,599,FL
00389225,N,Adjustable CompLife,0B1114    ,129  ,81,10,599,FL
00389226,N,65 Life,023465    ,129  ,88,38,599,FL
00389227,N,Level Term 20,0J9457    ,129  ,6,3,599,FL
00389228,N,Level Term 20,000064    ,129  ,#VALUE!,4,572,FL
00389229,N,Estate CompLife,088920    ,129  ,197,102,599,FL
00389230,N,Term 80,088920    ,129  ,197,50,599,FL
00389231,Y,Term 80,0B1114    ,129  ,47,2,564,FL
00389232,N,Term 80,0B1114    ,129  ,81,31,599,FL
00389233,N,Level Term 20,099992    ,129  ,#VALUE!,29,599,FL
00389234,N,Term 80,097627    ,129  ,161,134,599,FL
00389235,N,65 Life,054355    ,129  ,348,36,555,FL
00389236,N,Term 80,0B1114    ,129  ,60,41,578,FL
00389237,N,Level Term 20,0B3333    ,129  ,77,23,599,FL
00389238,N,Term 80,054140    ,129  ,394,141,599,FL
00389239,N,Level Term 20,066474    ,129  ,292,95,599,FL
00389240,N,Adjustable CompLife,012544    ,129  ,113,40,599,NY
00389241,N,Adjustable CompLife,012544    ,129  ,113,22,599,FL
00389242,N,Adjustable CompLife,0B0774    ,129  ,82,10,599,FL
00389243,N,Level Term 20,022998    ,129  ,62,24,572,FL
00389244,N,65 Life,076076    ,129  ,175,38,543,FL
00389245,N,Level Term 20,000007    ,129  ,#VALUE!,94,599,FL
00389246,N,Extended Term,023224    ,129  ,84,62,595,FL
00389247,N,Level Term 20,071814    ,129  ,255,146,599,FL
00389248,N,Level Term 20,0B5302    ,129  ,73,65,599,FL
00389249,N,Adjustable CompLife,044752    ,129  ,432,43,558,FL
00389250,N,Level Term 20,092847    ,129  ,180,141,599,FL
00389251,N,Adjustable CompLife,088920    ,129  ,197,116,599,FL
00389252,N,Adjustable CompLife,088920    ,129  ,197,105,599,FL
00389253,N,Level Term 20,088920    ,129  ,178,63,580,FL
00389254,N,Level Term 20,0B8836    ,129  ,52,30,585,FL
00389255,N,90 Life,0B8836    ,129  ,52,28,586,FL
00389256,N,Estate CompLife,088920    ,129  ,197,18,599,FL
00389257,N,Level Term 20,0E0586    ,129  ,39,73,599,FL
00389258,N,Adjustable CompLife,0E4258    ,129  ,29,7,599,FL
00389259,N,Level Term 20,048732    ,129  ,440,143,598,NJ
00389260,N,Adjustable CompLife,060413    ,129  ,341,116,598,FL
00389261,N,Adjustable CompLife,060413    ,129  ,341,68,598,FL
00389262,N,Adjustable CompLife,060413    ,129  ,341,68,598,FL
00389263,N,Level Term 20,000065    ,129  ,#VALUE!,3,551,FL
00389264,N,Adjustable CompLife,016402    ,129  ,103,48,598,FL
00389265,N,Level Term 20,000065    ,129  ,#VALUE!,39,564,FL
00389266,N,Level Term 20,056763    ,129  ,374,24,598,CT
00389267,N,Level Term 20,000033    ,129  ,#VALUE!,162,598,FL
00389268,N,Term 80,097627    ,129  ,120,75,557,FL
00389269,N,Level Term 20,076076    ,129  ,186,90,554,FL
00389270,N,Level Term 20,076076    ,129  ,186,67,554,FL
00389271,N,Level Term 20,0B0950    ,129  ,12,79,598,FL
00389272,N,Level Term 20,0B1755    ,129  ,65,65,584,FL
00389273,N,65 Life,000023    ,129  ,#VALUE!,78,598,FL
00389274,N,Extended Term,0B1755    ,129  ,78,26,597,FL
00389275,N,Term 80,000065    ,129  ,#VALUE!,159,594,FL
00389276,N,Adjustable CompLife,000065    ,129  ,#VALUE!,88,596,FL
00389277,N,Level Term 20,023465    ,129  ,88,46,598,FL
00389278,N,Level Term 10,003525    ,129  ,138,60,598,FL
00389279,N,Level Term 20,0C6751    ,129  ,46,31,598,FL
00389280,N,Term 80,0B1114    ,129  ,81,6,598,FL
00389281,N,Level Term 20,065030    ,129  ,304,97,598,FL
00389282,N,Term 80,000065    ,129  ,#VALUE!,91,598,FL
00389283,N,Whole Life,090916    ,129  ,174,34,584,FL
00389284,N,65 Life,000011    ,129  ,#VALUE!,16,598,FL
00389285,N,Term 80,000011    ,129  ,#VALUE!,16,598,FL
00389286,N,Level Term 20,056763    ,129  ,374,159,598,CT
00389287,N,Level Term 20,069435    ,129  ,269,55,598,FL
00389288,N,Level Term 20,023465    ,129  ,67,10,577,[NULL]
00389289,N,Level Term 20,048732    ,129  ,440,9,598,PA
00389290,N,Level Term 20,006945    ,129  ,21,86,598,FL
00389291,N,65 Life,011514    ,129  ,116,32,598,FL
00389292,N,Level Term 20,009903    ,129  ,121,144,598,FL
00389293,N,Level Term 20,011556    ,129  ,115,84,598,FL
00389294,N,Level Term 20,0E0809    ,129  ,38,84,598,FL
00389295,N,Level Term 20,0B1573    ,129  ,80,70,598,FL
00389296,N,Adjustable CompLife,0E0809    ,129  ,38,28,598,FL
00389297,N,Adjustable CompLife,0E0809    ,129  ,38,4,598,FL
00389298,N,Level Term 20,036191    ,129  ,564,134,598,FL
00389299,N,Level Term 20,036191    ,129  ,560,117,594,FL
00389300,N,Level Term 20,036191    ,129  ,560,117,594,FL
00389301,N,Level Term 20,036191    ,129  ,564,1,598,FL
00389302,N,Term 80,0B1114    ,129  ,81,57,598,FL
00389303,N,65 Life,000007    ,129  ,#VALUE!,29,573,FL
00389304,N,Adjustable CompLife,000088    ,129  ,#VALUE!,53,598,FL
00389305,N,Level Term 20,000088    ,129  ,#VALUE!,53,598,FL
00389306,N,Adjustable CompLife,000088    ,129  ,#VALUE!,40,598,FL
00389307,N,Term 80,000064    ,129  ,#VALUE!,23,598,FL
00389308,N,65 Life,011514    ,129  ,116,7,598,FL
00389309,N,Level Term 20,011514    ,129  ,116,7,598,FL
00389310,N,65 Life,011514    ,129  ,116,4,598,FL
00389311,N,Adjustable CompLife,000047    ,129  ,#VALUE!,64,598,FL
00389312,N,Level Term 20,0B5302    ,129  ,57,36,582,GA
00389313,N,Adjustable CompLife,0B5302    ,129  ,73,12,598,GA
00389314,N,Level Term 20,000033    ,129  ,#VALUE!,8,598,VA
00389315,N,Level Term 20,0B8590    ,129  ,65,3,598,FL
00389316,N,Level Term 20,0B1114    ,129  ,81,98,598,FL
00389317,N,Level Term 20,0B1114    ,129  ,81,96,598,FL
00389318,N,Adjustable CompLife,0B1114    ,129  ,81,43,598,FL
00389319,N,Adjustable CompLife,0B1114    ,129  ,81,29,598,FL
00389320,N,Level Term 20,000088    ,129  ,#VALUE!,154,598,FL
00389321,N,Adjustable CompLife,000088    ,129  ,#VALUE!,102,598,FL
00389322,N,Level Term 20,000088    ,129  ,#VALUE!,101,598,FL
00389323,N,Level Term 20,000065    ,129  ,#VALUE!,6,598,FL
00389324,N,Level Term 20,066474    ,129  ,292,10,598,FL
00389325,N,Term 80,061749    ,129  ,332,45,598,FL
00389326,N,Term 80,003525    ,129  ,138,165,598,MA
00389327,N,90 Life,003525    ,129  ,138,77,598,MA
00389328,N,Adjustable CompLife,003525    ,129  ,138,52,598,MA
00389329,N,Term 80,092847    ,129  ,42,12,460,FL
00389330,N,Level Term 20,092847    ,129  ,42,12,460,FL
00389331,N,Level Term 20,000064    ,129  ,#VALUE!,44,570,FL
00389332,N,Level Term 20,009903    ,129  ,121,61,598,FL
00389333,N,Term 80,069435    ,129  ,245,143,574,FL
00389334,N,Term 80,054140    ,129  ,394,118,598,FL
00389335,N,Level Term 20,097627    ,129  ,161,116,598,FL
00389336,N,65 Life,097627    ,129  ,161,101,598,FL
00389337,N,65 Life,097627    ,129  ,161,64,598,FL
00389338,N,Level Term 20,007110    ,129  ,127,23,598,FL
00389339,N,65 Life,097627    ,129  ,161,13,598,FL
00389340,N,Level Term 20,0J6006    ,129  ,11,5,598,FL
00389341,N,Level Term 20,056763    ,129  ,374,116,598,CT
00389342,N,Adjustable CompLife,056763    ,129  ,374,40,598,CT
00389343,N,Adjustable CompLife,003525    ,129  ,137,114,597,FL
00389344,N,Term 80,095515    ,129  ,123,53,554,FL
00389345,N,Adjustable CompLife,003525    ,129  ,138,83,597,FL
00389346,N,Level Term 20,003525    ,129  ,138,76,597,FL
00389347,N,90 Life,003525    ,129  ,138,22,597,FL
00389348,N,Level Term 20,023465    ,129  ,71,47,580,FL
00389349,N,Level Term 20,022998    ,129  ,76,45,584,FL
00389350,N,Level Term 20,023465    ,129  ,58,1,568,FL
00389351,N,Level Term 20,023465    ,129  ,60,2,570,FL
00389352,N,Level Term 20,0E0809    ,129  ,38,27,597,FL
00389353,N,Term 80,0B1573    ,129  ,80,121,597,FL
00389354,N,Adjustable CompLife,0B1573    ,129  ,80,109,597,FL
00389355,N,Adjustable CompLife,0B1573    ,129  ,80,48,597,FL
00389356,N,Level Term 20,0B1573    ,129  ,80,33,597,FL
00389357,N,Level Term 20,090916    ,129  ,188,50,597,FL
00389358,N,Level Term 20,023272    ,129  ,75,32,584,FL
00389359,N,Term 80,023272    ,129  ,88,41,597,FL
00389360,N,Adjustable CompLife,023272    ,129  ,88,11,597,FL
00389361,N,Term 80,023272    ,129  ,88,10,597,FL
00389362,N,Level Term 20,000088    ,129  ,#VALUE!,150,597,FL
00389363,N,Level Term 20,075213    ,129  ,233,94,597,FL
00389364,N,Level Term 20,006945    ,129  ,21,84,597,FL
00389365,N,Adjustable CompLife,000088    ,129  ,#VALUE!,77,597,FL
00389366,N,Level Term 20,075213    ,129  ,233,94,597,FL
00389367,N,65 Life,000007    ,129  ,#VALUE!,80,597,FL
00389368,N,Level Term 20,0B6858    ,129  ,68,64,597,FL
00389369,N,Level Term 20,0B6858    ,129  ,68,62,597,FL
00389370,N,Term 80,000007    ,129  ,#VALUE!,58,597,FL
00389371,N,65 Life,097627    ,129  ,161,50,597,FL
00389372,N,Level Term 20,097627    ,129  ,161,50,597,FL
00389373,N,Adjustable CompLife,000088    ,129  ,#VALUE!,48,597,FL
00389374,N,Level Term 20,000088    ,129  ,#VALUE!,48,597,FL
00389375,N,Adjustable CompLife,0B1114    ,129  ,81,30,597,FL
00389376,N,Term 80,0B1114    ,129  ,59,8,574,FL
00389377,N,Adjustable CompLife,0B1114    ,129  ,81,22,597,FL
00389378,N,65 Life,097627    ,129  ,161,21,597,FL
00389379,N,Adjustable CompLife,075213    ,129  ,233,111,597,TX
00389380,N,Estate CompLife,048732    ,129  ,440,45,597,VA
00389381,N,Term 80,000007    ,129  ,#VALUE!,40,597,FL
00389382,N,Level Term 10,075213    ,129  ,233,33,597,TX
00389383,N,Level Term 10,075213    ,129  ,233,30,597,TX
00389384,N,Adjustable CompLife,003525    ,129  ,138,108,597,FL
00389385,N,Level Term 20,003525    ,129  ,138,108,597,FL
00389386,N,Adjustable CompLife,003525    ,129  ,128,71,587,FL
00389387,N,Adjustable CompLife,0J2829    ,129  ,9,8,589,FL
00389388,N,Level Term 20,000088    ,129  ,#VALUE!,155,597,FL
00389389,N,Level Term 20,000088    ,129  ,#VALUE!,154,597,FL
00389390,N,Term 80,054140    ,129  ,394,127,597,FL
00389391,N,Level Term 20,0B4510    ,129  ,75,11,597,FL
00389392,N,Term 80,054140    ,129  ,376,66,580,FL
00389393,N,Adjustable CompLife,014076    ,129  ,111,109,597,FL
00389394,N,Adjustable CompLife,0I1499    ,129  ,22,4,597,FL
00389395,N,Level Term 20,0I1499    ,129  ,22,4,597,FL
00389396,N,Level Term 20,048732    ,129  ,440,157,597,TX
00389397,N,Level Term 10,000033    ,129  ,#VALUE!,48,597,FL
00389398,N,Level Term 20,0B5302    ,129  ,73,28,597,FL
00389399,N,Adjustable CompLife,0B5302    ,129  ,73,1,597,FL
00389400,N,Level Term 10,048732    ,129  ,401,120,559,AZ
00389401,N,Level Term 20,075213    ,129  ,233,111,597,FL
00389402,N,Level Term 20,048732    ,129  ,427,24,584,AZ
00389403,N,Level Term 20,023224    ,129  ,88,31,597,FL
00389404,N,Level Term 20,062484    ,129  ,327,146,597,FL
00389405,N,65 Life,000065    ,129  ,#VALUE!,105,597,FL
00389406,N,Level Term 20,0B9459    ,129  ,64,58,597,FL
00389407,N,Adjustable CompLife,056763    ,129  ,374,13,597,FL
00389408,N,Level Term 20,056763    ,129  ,374,13,597,FL
00389409,N,Level Term 20,056763    ,129  ,374,13,597,FL
00389410,N,Level Term 20,061749    ,129  ,332,76,597,FL
00389411,N,Extended Term,0B8590    ,129  ,65,119,597,FL
00389412,N,Level Term 20,000047    ,129  ,#VALUE!,94,597,FL
00389413,N,Level Term 20,090916    ,129  ,163,15,572,FL
00389414,N,Adjustable CompLife,000047    ,129  ,#VALUE!,16,597,FL
00389415,N,Term 10,0B1573    ,129  ,34,15,552,PA
00389416,N,65 Life,048732    ,129  ,440,30,597,NJ
00389417,N,Adjustable CompLife,0B1685    ,129  ,79,16,597,FL
00389418,N,Level Term 20,0B1685    ,129  ,79,16,597,FL
00389419,N,Level Term 20,056763    ,129  ,374,143,597,CT
00389420,N,Term 80,069056    ,129  ,269,124,597,NY
00389421,N,Adjustable CompLife,009903    ,129  ,121,97,597,FL
00389422,N,Term 80,009903    ,129  ,121,97,597,FL
00389423,N,Adjustable CompLife,009903    ,129  ,121,49,597,FL
00389424,N,Level Term 20,000065    ,129  ,#VALUE!,143,594,FL
00389425,N,Level Term 10,000007    ,129  ,#VALUE!,59,553,FL
00389426,N,Level Term 20,000007    ,129  ,#VALUE!,98,597,FL
00389427,N,Level Term 20,000033    ,129  ,#VALUE!,46,597,FL
00389428,N,Level Term 20,0B4510    ,129  ,75,40,597,FL
00389429,N,Term 80,0B5302    ,129  ,52,18,576,FL
00389430,N,90 Life,0B5302    ,129  ,73,37,597,FL
00389431,N,Adjustable CompLife,0B5302    ,129  ,73,20,597,FL
00389432,N,Level Term 20,0E4258    ,129  ,29,14,597,WI
00389433,N,Level Term 20,066474    ,129  ,292,96,597,FL
00389434,N,Level Term 20,075213    ,129  ,233,136,597,FL
00389435,N,Level Term 20,065030    ,129  ,304,49,597,FL
00389436,N,Adjustable CompLife,075213    ,129  ,233,41,597,FL
00389437,N,Level Term 20,075213    ,129  ,233,4,597,FL
00389438,N,Level Term 20,066474    ,129  ,292,160,597,FL
00389439,N,Level Term 20,000065    ,129  ,#VALUE!,135,597,FL
00389440,N,Level Term 20,090916    ,129  ,188,132,597,FL
00389441,N,65 Life,003525    ,129  ,138,116,597,AR
00389442,Y,Estate CompLife,090916    ,129  ,171,0,579,FL
00389443,N,Level Term 20,0B1114    ,129  ,81,5,597,FL
00389444,N,Term 80,023224    ,129  ,66,40,574,FL
00389445,N,Term 80,023224    ,129  ,66,40,574,FL
00389446,N,Term 80,023224    ,129  ,70,42,579,FL
00389447,N,Term 80,000033    ,129  ,#VALUE!,152,596,FL
00389448,N,Level Term 20,000047    ,129  ,#VALUE!,104,596,FL
00389449,N,Adjustable CompLife,075213    ,129  ,203,42,567,FL
00389450,N,Adjustable CompLife,000064    ,129  ,#VALUE!,42,596,FL
00389451,N,Level Term 20,075213    ,129  ,233,31,596,FL
00389452,N,Level Term 20,0B1685    ,129  ,79,17,596,FL
00389453,N,Level Term 20,0E0809    ,129  ,38,1,596,FL
00389454,N,Level Term 20,006945    ,129  ,21,86,596,FL
00389455,N,Level Term 20,003525    ,129  ,138,128,596,FL
00389456,N,Level Term 20,0E5272    ,129  ,29,3,596,FL
00389457,N,Level Term 20,000007    ,129  ,#VALUE!,25,578,FL
00389458,N,Level Term 20,065030    ,129  ,295,110,587,FL
00389459,N,Estate CompLife,088920    ,129  ,197,115,596,FL
00389460,N,Level Term 20,088920    ,129  ,197,115,596,FL
00389461,N,Single Premium Life,091579    ,129  ,185,84,596,PA
00389462,N,Level Term 20,059593    ,129  ,313,118,559,FL
00389463,N,Level Term 20,056763    ,129  ,374,117,596,MT
00389464,Y,Level Term 20,0B0960    ,129  ,33,0,548,FL
00389465,N,Single Premium Life,091579    ,129  ,185,84,596,NY
00389466,N,Level Term 20,000065    ,129  ,#VALUE!,103,596,FL
00389467,N,Level Term 20,000011    ,129  ,#VALUE!,81,596,NC
00389468,N,Estate CompLife,060413    ,129  ,341,36,596,FL
00389469,N,Estate CompLife,060413    ,129  ,341,36,596,FL
00389470,N,Level Term 10,000065    ,129  ,#VALUE!,120,565,FL
00389471,N,Term 80,054355    ,129  ,392,84,596,FL
00389472,N,Level Term 20,059593    ,129  ,350,26,596,FL
00389473,N,Level Term 20,075213    ,129  ,233,152,596,FL
00389474,N,Level Term 20,062484    ,129  ,327,134,596,GA
00389475,N,Level Term 20,012544    ,129  ,113,52,596,FL
00389476,N,Level Term 20,009903    ,129  ,121,50,596,FL
00389477,N,90 Life,0I1499    ,129  ,20,16,594,FL
00389478,N,Adjustable CompLife,0I1499    ,129  ,22,2,596,FL
00389479,N,Term 80,007899    ,129  ,125,101,596,FL
00389480,N,Adjustable CompLife,012544    ,129  ,113,93,596,FL
00389481,N,Level Term 20,012544    ,129  ,113,63,596,FL
00389482,N,Estate CompLife,012544    ,129  ,113,40,596,FL
00389483,N,Estate CompLife,012544    ,129  ,113,40,596,FL
00389484,Y,Adjustable CompLife,012544    ,129  ,107,0,589,FL
00389485,N,Level Term 20,012544    ,129  ,113,6,596,FL
00389486,N,Term 80,000023    ,129  ,#VALUE!,121,596,FL
00389487,N,Level Term 20,007110    ,129  ,127,54,596,FL
00389488,N,Level Term 20,062484    ,129  ,327,25,596,FL
00389489,N,Adjustable CompLife,0J6006    ,129  ,11,1,596,FL
00389490,N,Level Term 20,014795    ,129  ,109,39,596,FL
00389491,N,Adjustable CompLife,011514    ,129  ,116,33,596,FL
00389492,Y,Level Term 20,011514    ,129  ,83,3,563,FL
00389493,N,Level Term 20,011514    ,129  ,116,31,596,FL
00389494,N,Adjustable CompLife,0E2560    ,129  ,33,19,596,FL
00389495,N,Level Term 20,011514    ,129  ,116,19,596,FL
00389496,N,Level Term 20,011514    ,129  ,116,19,596,FL
00389497,N,Term 80,011514    ,129  ,116,68,596,FL
00389498,N,65 Life,011514    ,129  ,116,51,596,FL
00389499,N,Adjustable CompLife,003525    ,129  ,138,38,596,FL
00389500,N,Level Term 20,003525    ,129  ,138,38,596,FL
00389501,Y,Level Term 20,003525    ,129  ,102,0,560,FL
00389502,N,Level Term 20,003525    ,129  ,138,31,596,FL
00389503,N,Level Term 20,000033    ,129  ,#VALUE!,110,596,FL
00389504,N,Level Term 10,043731    ,129  ,434,55,549,FL
00389505,N,Level Term 20,043731    ,129  ,434,39,549,FL
00389506,N,Level Term 20,062484    ,129  ,327,72,596,FL
00389507,N,Adjustable CompLife,048732    ,129  ,440,116,596,NJ
00389508,N,Joint/Survivorship CompLife,048732    ,129  ,440,96,596,NJ
00389509,N,Adjustable CompLife,000007    ,129  ,#VALUE!,106,581,FL
00389510,N,65 Life,000007    ,129  ,#VALUE!,90,581,FL
00389511,N,Level Term 20,000033    ,129  ,#VALUE!,61,577,FL
00389512,N,Extended Term,000064    ,129  ,#VALUE!,15,540,FL
00389513,N,Level Term 20,060413    ,129  ,341,137,596,FL
00389514,N,90 Life,013399    ,129  ,113,32,596,FL
00389515,N,Level Term 20,003525    ,129  ,138,23,596,FL
00389516,N,Level Term 20,000033    ,129  ,#VALUE!,21,596,FL
00389517,N,Level Term 20,000033    ,129  ,#VALUE!,137,584,FL
00389518,N,Level Term 20,000033    ,129  ,#VALUE!,137,584,FL
00389519,N,Term 80,054140    ,129  ,394,118,596,FL
00389520,N,Level Term 20,000007    ,129  ,#VALUE!,54,596,FL
00389521,N,Level Term 20,044752    ,129  ,472,44,596,MD
00389522,N,Level Term 20,000033    ,129  ,#VALUE!,12,596,FL
00389523,N,Level Term 20,061749    ,129  ,332,66,596,FL
00389524,N,Level Term 20,000007    ,129  ,#VALUE!,64,575,FL
00389525,N,Adjustable CompLife,097627    ,129  ,160,29,595,FL
00389526,N,Level Term 20,097627    ,129  ,161,30,596,FL
00389527,N,Extended Term,097627    ,129  ,155,20,590,FL
00389528,N,Level Term 20,097627    ,129  ,161,26,596,FL
00389529,N,Term 80,023224    ,129  ,88,6,596,FL
00389530,N,Level Term 20,090916    ,129  ,163,15,570,FL
00389531,N,Adjustable CompLife,090916    ,129  ,163,13,570,FL
00389532,N,Level Term 20,0J0446    ,129  ,18,16,596,FL
00389533,N,Term 80,045863    ,129  ,462,148,596,FL
00389534,N,Level Term 20,048732    ,129  ,440,141,596,PA
00389535,N,Term 80,023224    ,129  ,88,111,596,FL
00389536,N,65 Life,011556    ,129  ,115,97,596,FL
00389537,N,Adjustable CompLife,011556    ,129  ,115,79,596,FL
00389538,N,Adjustable CompLife,0B3333    ,129  ,77,4,596,FL
00389539,N,Level Term 20,056763    ,129  ,374,130,595,CT
00389540,N,Level Term 20,0J6769    ,129  ,10,3,595,FL
00389541,N,Term 80,0B5302    ,129  ,73,62,595,FL
00389542,N,Adjustable CompLife,0B5302    ,129  ,73,49,595,FL
00389543,N,Adjustable CompLife,023224    ,129  ,88,33,595,FL
00389544,N,Level Term 20,023224    ,129  ,88,33,595,FL
00389545,N,Level Term 20,071814    ,129  ,255,96,595,FL
00389546,N,65 Life,071814    ,129  ,255,72,595,FL
00389547,N,Adjustable CompLife,054140    ,129  ,394,57,595,FL
00389548,N,Term 80,0B4510    ,129  ,75,40,595,FL
00389549,N,65 Life,000007    ,129  ,#VALUE!,35,595,FL
00389550,N,Term 80,0B4510    ,129  ,75,31,595,FL
00389551,N,Adjustable CompLife,0B4510    ,129  ,75,9,595,FL
00389552,N,Term 80,054140    ,129  ,394,134,595,FL
00389553,N,Extended Term,088920    ,129  ,187,88,585,FL
00389554,N,Adjustable CompLife,054140    ,129  ,394,96,595,FL
00389555,N,Adjustable CompLife,0B3333    ,129  ,77,50,595,FL
00389556,N,Level Term 20,0B3333    ,129  ,77,50,595,FL
00389557,N,Adjustable CompLife,0B1114    ,129  ,47,15,561,PA
00389558,N,Level Term 20,0B1114    ,129  ,47,15,561,PA
00389559,N,Level Term 20,065030    ,129  ,304,49,595,FL
00389560,N,Level Term 20,075213    ,129  ,233,155,595,FL
00389561,N,Level Term 20,075213    ,129  ,233,145,595,FL
00389562,N,Level Term 20,075213    ,129  ,233,145,595,FL
00389563,N,Level Term 20,075213    ,129  ,233,73,595,FL
00389564,Y,Level Term 20,088920    ,129  ,161,1,559,FL
00389565,N,Level Term 20,088920    ,129  ,197,32,595,FL
00389566,N,Level Term 20,0B8836    ,129  ,59,23,589,FL
00389567,N,Term 80,000064    ,129  ,#VALUE!,19,595,FL
00389568,N,Level Term 20,0B3333    ,129  ,77,165,595,FL
00389569,N,Level Term 20,059593    ,129  ,350,140,595,FL
00389570,N,Level Term 20,0B3333    ,129  ,77,68,595,FL
