POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00501398,N,Term 80,099538    ,028  ,150,18,443,VA
00501399,N,65 Life,099992    ,028  ,#VALUE!,110,443,MD
00501400,N,90 Life,020624    ,028  ,92,108,443,WV
00501401,N,Adjustable CompLife,020624    ,028  ,92,96,443,WV
00501402,N,Term 80,099992    ,028  ,#VALUE!,83,443,MD
00501403,N,Adjustable CompLife,020624    ,028  ,92,74,443,WV
00501404,N,Term 80,000003    ,028  ,#VALUE!,36,418,MD
00501405,N,Term 80,099429    ,028  ,150,43,443,MD
00501406,N,Level Term 20,099429    ,028  ,150,11,443,MD
00501407,N,Term 80,099538    ,028  ,150,82,443,PA
00501408,N,Term 80,099538    ,028  ,150,79,443,MD
00501409,N,65 Life,099538    ,028  ,150,3,443,MD
00501410,N,Term 80,004630    ,028  ,136,74,443,VA
00501411,N,Term 80,075985    ,028  ,206,43,418,MD
00501412,N,Adjustable CompLife,0B6596    ,028  ,29,21,403,MD
00501413,N,Term 80,0B6596    ,028  ,34,24,408,MD
00501414,N,Term 80,0B0441    ,028  ,83,47,443,PA
00501415,N,Adjustable CompLife,0E0434    ,028  ,39,32,443,CO
00501416,N,Term 80,001325    ,028  ,147,16,443,PA
00501417,N,Term 80,099992    ,028  ,#VALUE!,76,443,WV
00501418,N,Term 80,0B0441    ,028  ,83,67,443,PA
00501419,N,Term 80,0B7000    ,028  ,67,4,443,TN
00501420,N,Term 80,061272    ,028  ,335,95,443,MD
00501421,N,Term 80,0E0327    ,028  ,40,37,443,IL
00501422,N,65 Life,099538    ,028  ,150,7,443,CO
00501423,N,Term 80,099538    ,028  ,150,7,443,CO
00501424,N,Extended Term,099992    ,028  ,#VALUE!,42,388,MD
00501425,N,65 Life,094915    ,028  ,170,95,443,PA
00501426,N,Term 80,094915    ,028  ,170,95,443,PA
00501427,N,Term 80,002560    ,028  ,141,88,443,MD
00501428,N,Term 80,0B0441    ,028  ,83,76,443,PA
00501429,N,65 Life,002560    ,028  ,141,38,443,MD
00501430,N,Term 80,061272    ,028  ,335,73,443,MD
00501431,N,Term 80,000003    ,028  ,#VALUE!,60,443,MD
00501432,N,Adjustable CompLife,000003    ,028  ,#VALUE!,58,443,MD
00501433,N,Adjustable CompLife,061272    ,028  ,335,52,443,MD
00501434,N,Level Term 20,0E5570    ,028  ,17,90,431,PA
00501435,N,Term 80,016941    ,028  ,101,74,443,MD
00501436,N,Term 80,004630    ,028  ,136,62,443,MD
00501437,N,Level Term 20,016941    ,028  ,101,39,443,MD
00501438,N,65 Life,016941    ,028  ,101,27,443,MD
00501439,N,Level Term 20,016941    ,028  ,101,27,443,MD
00501440,N,65 Life,016941    ,028  ,101,23,443,MD
00501441,N,Term 80,001795    ,028  ,145,4,443,MD
00501442,N,65 Life,094915    ,028  ,170,115,443,PA
00501443,N,Term 80,094915    ,028  ,170,115,443,PA
00501444,N,Term 80,099992    ,028  ,#VALUE!,76,443,MD
00501445,N,Adjustable CompLife,077259    ,028  ,222,47,443,WA
00501446,N,65 Life,086995    ,028  ,206,28,443,DC
00501447,N,Term 80,086995    ,028  ,206,28,443,DC
00501448,N,Term 80,086995    ,028  ,206,103,442,PA
00501449,N,Adjustable CompLife,099992    ,028  ,#VALUE!,77,430,PA
00501450,N,Extended Term,000003    ,028  ,#VALUE!,36,411,MD
00501451,N,65 Life,099429    ,028  ,150,63,442,MD
00501452,N,Level Term 10,099429    ,028  ,150,5,442,MD
00501453,N,Term 80,099992    ,028  ,#VALUE!,68,442,PA
00501454,N,Term 80,091202    ,028  ,187,50,442,MD
00501455,Y,Term 80,071540    ,028  ,219,0,405,WA
00501456,N,Adjustable CompLife,071540    ,028  ,256,32,442,WA
00501457,N,Term 80,071540    ,028  ,256,30,442,WA
00501458,N,Term 80,099429    ,028  ,150,85,442,MD
00501459,N,Term 80,004948    ,028  ,136,71,442,MD
00501460,N,65 Life,099429    ,028  ,150,3,442,MD
00501461,N,Term 80,099538    ,028  ,150,138,442,MD
00501462,N,Term 80,099538    ,028  ,150,88,442,MD
00501463,N,Term 80,099992    ,028  ,#VALUE!,63,442,MD
00501464,N,Adjustable CompLife,004948    ,028  ,136,46,442,MD
00501465,N,Term 80,004948    ,028  ,130,40,436,MD
00501466,N,65 Life,099992    ,028  ,#VALUE!,20,442,MD
00501467,N,Level Term 20,099992    ,028  ,#VALUE!,20,442,MD
00501468,N,Adjustable CompLife,004948    ,028  ,136,6,442,MD
00501469,N,Level Term 20,004948    ,028  ,136,5,442,MD
00501470,N,Term 80,017960    ,028  ,101,60,442,PA
00501471,N,90 Life,099429    ,028  ,150,46,442,MD
00501472,N,Term 80,011730    ,028  ,115,42,442,PA
00501473,N,Level Term 20,005951    ,028  ,131,21,442,WV
00501474,N,Term 80,017960    ,028  ,101,18,442,MD
00501475,N,Adjustable CompLife,017960    ,028  ,101,13,442,MD
00501476,N,Term 80,091202    ,028  ,187,129,442,MD
00501477,N,Term 80,099538    ,028  ,150,119,442,MD
00501478,N,65 Life,091202    ,028  ,187,55,442,MD
00501479,N,Term 80,012674    ,028  ,113,41,442,CA
00501480,N,Term 80,089855    ,028  ,195,165,442,MD
00501481,N,Adjustable CompLife,015611    ,028  ,50,6,386,VA
00501482,N,Term 80,099992    ,028  ,#VALUE!,38,421,PA
00501483,Y,Term 80,0C5853    ,028  ,16,0,409,CA
00501484,N,Term 80,012995    ,028  ,113,31,442,CA
00501485,N,Level Term 20,012995    ,028  ,113,14,442,CA
00501486,N,Term 80,011730    ,028  ,115,13,442,PA
00501487,N,Term 80,001107    ,028  ,148,100,442,MD
00501488,N,Term 80,012995    ,028  ,113,79,442,MD
00501489,N,Adjustable CompLife,001107    ,028  ,148,76,442,MD
00501490,Y,Term 80,0C5853    ,028  ,14,0,407,MD
00501491,N,Term 80,099992    ,028  ,#VALUE!,31,442,MD
00501492,N,Term 80,095610    ,028  ,165,157,442,PA
00501493,N,Term 80,099992    ,028  ,#VALUE!,110,442,MD
00501494,N,Term 80,015611    ,028  ,106,78,442,MD
00501495,N,Term 80,091202    ,028  ,187,72,442,GA
00501496,N,Term 80,000003    ,028  ,#VALUE!,10,389,MD
00501497,N,Adjustable CompLife,000003    ,028  ,#VALUE!,52,442,MD
00501498,N,Term 80,012995    ,028  ,113,39,442,MD
00501499,N,Term 80,099992    ,028  ,#VALUE!,8,438,MD
00501500,N,Adjustable CompLife,099538    ,028  ,150,122,442,MD
00501501,N,65 Life,002560    ,028  ,141,120,442,MD
00501502,N,Term 80,099992    ,028  ,#VALUE!,113,442,MD
00501503,N,Term 80,099538    ,028  ,150,112,442,MD
00501504,N,Term 80,0C4782    ,028  ,52,38,442,CO
00501505,N,Level Term 20,073748    ,028  ,196,96,394,WV
00501506,N,Adjustable CompLife,099538    ,028  ,150,110,442,MD
00501507,N,Adjustable CompLife,073748    ,028  ,243,73,442,WV
00501508,N,Adjustable CompLife,004630    ,028  ,136,64,442,CT
00501509,N,Term 80,099429    ,028  ,150,60,442,MD
00501510,N,Adjustable CompLife,073748    ,028  ,243,47,442,WV
00501511,N,65 Life,022679    ,028  ,89,48,442,NY
00501512,N,65 Life,022679    ,028  ,89,34,442,NY
00501513,N,65 Life,099429    ,028  ,150,27,442,MD
00501514,N,Level Term 20,0E0327    ,028  ,40,18,442,MD
00501515,N,Term 80,017960    ,028  ,99,7,440,PA
00501516,N,65 Life,017960    ,028  ,101,7,442,PA
00501517,N,Term 80,017960    ,028  ,101,1,442,PA
00501518,N,Term 80,075985    ,028  ,231,151,442,MD
00501519,N,Term 80,001325    ,028  ,147,144,442,MD
00501520,N,Level Term 20,001325    ,028  ,147,108,442,MD
00501521,N,65 Life,0B6362    ,028  ,69,35,442,MD
00501522,Y,Term 80,0B6362    ,028  ,34,0,406,MD
00501523,N,Term 80,091202    ,028  ,187,32,442,MD
00501524,N,Term 80,0B6362    ,028  ,69,31,442,MD
00501525,N,65 Life,0B6362    ,028  ,69,11,442,MD
00501526,N,65 Life,0B6362    ,028  ,69,1,442,MD
00501527,N,Term 80,094915    ,028  ,154,79,425,PA
00501528,N,65 Life,075985    ,028  ,231,38,442,TX
00501529,N,Term 80,015611    ,028  ,106,86,442,MD
00501530,N,Term 80,004630    ,028  ,136,24,442,MD
00501531,N,Term 80,018407    ,028  ,100,4,442,SC
00501532,N,Term 80,001795    ,028  ,145,110,442,MD
00501533,N,65 Life,073748    ,028  ,243,108,442,PA
00501534,N,Term 80,073748    ,028  ,207,72,406,PA
00501535,N,Level Term 20,004948    ,028  ,136,104,442,MD
00501536,N,Term 80,004948    ,028  ,136,104,442,MD
00501537,N,Adjustable CompLife,073748    ,028  ,243,83,442,MD
00501538,N,Level Term 20,073748    ,028  ,243,83,442,MD
00501539,N,Adjustable CompLife,073748    ,028  ,243,75,442,MD
00501540,N,Term 80,001107    ,028  ,148,51,442,DC
00501541,N,Term 80,058682    ,028  ,355,16,442,MD
00501542,N,Level Term 20,091202    ,028  ,187,12,442,MD
00501543,N,Extended Term,099992    ,028  ,#VALUE!,61,413,MD
00501544,N,Term 80,086995    ,028  ,206,83,442,MD
00501545,N,Term 80,0B0441    ,028  ,83,70,442,PA
00501546,N,Term 80,095346    ,028  ,113,27,389,NJ
00501547,N,Term 80,095346    ,028  ,167,46,442,NJ
00501548,N,90 Life,095346    ,028  ,167,19,442,NJ
00501549,N,Term 80,000003    ,028  ,#VALUE!,28,391,MD
00501550,N,Term 80,015611    ,028  ,106,72,442,MD
00501551,N,90 Life,017994    ,028  ,101,54,442,MD
00501552,N,Term 80,017994    ,028  ,101,54,442,MD
00501553,N,Adjustable CompLife,000003    ,028  ,#VALUE!,51,442,MD
00501554,N,90 Life,017994    ,028  ,101,40,442,MD
00501555,N,65 Life,015611    ,028  ,106,84,442,FL
00501556,N,Term 80,015611    ,028  ,106,84,442,FL
00501557,N,Term 80,015611    ,028  ,106,33,442,FL
00501558,N,Term 80,099992    ,028  ,#VALUE!,27,442,PA
00501559,N,Adjustable CompLife,015611    ,028  ,106,7,442,FL
00501560,N,Term 80,0B0441    ,028  ,83,9,442,PA
00501561,N,Term 80,015611    ,028  ,106,3,442,MD
00501562,N,Level Term 20,075985    ,028  ,231,74,442,MD
00501563,N,Term 80,0B0441    ,028  ,83,37,442,PA
00501564,N,65 Life,094915    ,028  ,170,13,442,SC
00501565,N,Term 80,094915    ,028  ,170,13,442,SC
00501566,N,Adjustable CompLife,001107    ,028  ,136,68,430,MD
00501567,N,Term 80,001107    ,028  ,148,80,442,MD
00501568,N,Term 80,099538    ,028  ,150,79,442,MD
00501569,N,Level Term 20,073748    ,028  ,243,30,442,WV
00501570,N,65 Life,099538    ,028  ,150,12,442,MD
00501571,N,Adjustable CompLife,004630    ,028  ,136,90,442,MD
00501572,N,Term 80,004630    ,028  ,136,90,442,MD
00501573,N,90 Life,030770    ,028  ,634,55,427,MD
00501574,N,Adjustable CompLife,089855    ,028  ,195,48,442,MD
00501575,N,Adjustable CompLife,089855    ,028  ,195,35,442,MD
00501576,N,Term 80,018407    ,028  ,100,65,442,MD
00501577,N,Adjustable CompLife,005951    ,028  ,131,59,442,MD
00501578,N,Level Term 20,005951    ,028  ,131,59,442,MD
00501579,Y,Adjustable CompLife,005951    ,028  ,105,#NUM!,416,MD
00501580,N,Adjustable CompLife,0E0434    ,028  ,39,11,442,MD
00501581,N,Term 80,0E0434    ,028  ,39,11,442,MD
00501582,N,Term 80,0J3293    ,028  ,16,9,442,PA
00501583,N,Term 80,001795    ,028  ,145,63,442,MD
00501584,N,Term 80,061272    ,028  ,330,55,437,MD
00501585,Y,65 Life,0B8818    ,028  ,22,0,399,MD
00501586,N,65 Life,0B8818    ,028  ,32,4,409,MD
00501587,N,65 Life,017994    ,028  ,101,32,442,MD
00501588,N,Term 80,017994    ,028  ,101,32,442,MD
00501589,N,65 Life,061272    ,028  ,335,4,442,MD
00501590,N,Term 80,061272    ,028  ,335,4,442,MD
00501591,N,Term 80,099538    ,028  ,94,75,386,MD
00501592,N,Term 80,099538    ,028  ,93,32,385,MD
00501593,N,Level Term 20,005951    ,028  ,131,63,442,MD
00501594,N,Term 80,018407    ,028  ,100,138,441,MN
00501595,N,65 Life,099429    ,028  ,150,48,441,MD
00501596,N,Term 80,099429    ,028  ,150,48,441,MD
00501597,N,Term 80,020624    ,028  ,92,22,441,VA
00501598,N,Term 80,000006    ,028  ,#VALUE!,83,427,PA
00501599,N,Adjustable CompLife,000006    ,028  ,#VALUE!,73,426,PA
00501600,N,Adjustable CompLife,030771    ,028  ,649,80,441,MD
00501601,N,Term 80,030771    ,028  ,649,80,441,MD
00501602,Y,Term 80,016941    ,028  ,66,0,406,MD
00501603,N,Term 80,016941    ,028  ,101,31,441,MD
00501604,N,Term 80,099538    ,028  ,150,100,441,MD
00501605,N,65 Life,099538    ,028  ,139,57,431,MD
00501606,N,Level Term 20,099992    ,028  ,#VALUE!,63,441,MD
00501607,N,65 Life,099538    ,028  ,139,34,431,MD
00501608,N,65 Life,099538    ,028  ,139,8,431,MD
00501609,N,Level Term 20,011198    ,028  ,117,67,441,MD
00501610,N,65 Life,086622    ,028  ,208,104,441,MD
00501611,N,Adjustable CompLife,086622    ,028  ,208,95,441,MD
00501612,N,Term 80,086622    ,028  ,180,68,414,MD
00501613,N,Term 80,016941    ,028  ,62,5,401,MD
00501614,N,Term 80,0E0434    ,028  ,39,32,441,MD
00501615,N,Level Term 20,095610    ,028  ,165,14,441,PA
00501616,N,65 Life,0E0434    ,028  ,39,12,441,MD
00501617,N,Term 80,001107    ,028  ,148,103,441,VA
00501618,N,65 Life,001107    ,028  ,148,91,441,VA
00501619,N,65 Life,020624    ,028  ,92,89,441,WV
00501620,N,Term 80,020624    ,028  ,92,89,441,WV
00501621,N,Adjustable CompLife,062676    ,028  ,326,71,441,MD
00501622,N,Level Term 20,095610    ,028  ,165,14,441,PA
00501623,N,Term 80,020624    ,028  ,92,3,441,WV
00501624,N,90 Life,001107    ,028  ,148,110,441,DC
00501625,N,Term 80,0B0441    ,028  ,83,91,441,PA
00501626,N,Term 80,0B0441    ,028  ,83,73,441,PA
00501627,N,65 Life,0B0441    ,028  ,83,13,441,PA
00501628,N,65 Life,000006    ,028  ,#VALUE!,102,441,PA
00501629,N,65 Life,062676    ,028  ,326,109,441,MD
00501630,N,65 Life,062676    ,028  ,326,67,441,MD
00501631,N,Term 80,016941    ,028  ,101,61,441,MD
00501632,N,65 Life,005951    ,028  ,131,61,441,CA
00501633,N,65 Life,062676    ,028  ,326,30,441,MD
00501634,N,Level Term 20,016941    ,028  ,101,10,441,MD
00501635,N,Term 80,099992    ,028  ,#VALUE!,91,441,MD
00501636,N,Term 80,0I8062    ,028  ,22,34,441,VA
00501637,N,Adjustable CompLife,001107    ,028  ,148,34,441,VA
00501638,N,Term 80,001107    ,028  ,148,34,441,VA
00501639,N,65 Life,002560    ,028  ,141,114,441,MD
00501640,N,Term 80,002560    ,028  ,141,44,441,MD
00501641,N,Adjustable CompLife,002560    ,028  ,131,10,431,MD
00501642,N,65 Life,0C7051    ,028  ,45,34,441,NY
00501643,N,Term 80,0C7051    ,028  ,45,34,441,NY
00501644,N,Term 80,0B6596    ,028  ,68,13,441,MD
00501645,N,Term 80,091202    ,028  ,187,77,441,MD
00501646,N,Term 80,099992    ,028  ,#VALUE!,27,408,PA
00501647,N,Level Term 20,091202    ,028  ,156,4,410,MD
00501648,N,Adjustable CompLife,091202    ,028  ,187,31,441,MD
00501649,N,Level Term 20,091202    ,028  ,187,31,441,MD
00501650,N,Term 80,0C5484    ,028  ,51,6,441,MD
00501651,N,65 Life,095610    ,028  ,165,112,441,PA
00501652,N,65 Life,095610    ,028  ,165,74,441,PA
00501653,N,Term 80,095610    ,028  ,165,51,441,PA
00501654,N,Term 80,001795    ,028  ,145,19,441,MD
00501655,N,Adjustable CompLife,001795    ,028  ,145,18,441,MD
00501656,N,Term 80,062676    ,028  ,326,152,441,MD
00501657,N,65 Life,002560    ,028  ,118,52,418,NC
00501658,N,Level Term 20,015611    ,028  ,106,67,441,MD
00501659,N,Term 80,0B6362    ,028  ,69,69,441,MD
00501660,Y,Term 80,016941    ,028  ,64,0,403,MD
00501661,N,Term 80,016941    ,028  ,101,32,441,MD
00501662,N,Term 80,0B6362    ,028  ,69,19,441,MD
00501663,N,65 Life,099429    ,028  ,150,101,441,MD
00501664,N,Term 80,001795    ,028  ,145,47,441,MD
00501665,N,Level Term 20,099429    ,028  ,150,7,441,MD
00501666,N,Term 80,0E6150    ,028  ,27,123,441,MD
00501667,N,65 Life,065425    ,028  ,302,115,441,OR
00501668,N,Extended Term,0B0441    ,028  ,83,111,441,PA
00501669,N,Term 80,0B0441    ,028  ,73,100,430,PA
00501670,N,90 Life,0E6150    ,028  ,27,104,441,MD
00501671,N,Term 80,086995    ,028  ,206,82,441,MD
00501672,N,Adjustable CompLife,062676    ,028  ,283,37,398,MD
00501673,N,Level Term 20,062676    ,028  ,293,48,409,MD
00501674,N,Extended Term,0B0441    ,028  ,83,78,441,PA
00501675,N,65 Life,065425    ,028  ,302,67,441,OR
00501676,N,Term 80,0B0441    ,028  ,71,55,428,PA
00501677,N,Term 80,016941    ,028  ,101,55,441,MD
00501678,N,Level Term 20,062676    ,028  ,326,43,441,MD
00501679,N,90 Life,0E6150    ,028  ,27,40,441,MD
00501680,N,Extended Term,0B0441    ,028  ,83,22,441,PA
00501681,N,Term 80,002555    ,028  ,141,18,441,AL
00501682,Y,65 Life,0B0441    ,028  ,70,#NUM!,427,PA
00501683,N,Adjustable CompLife,0B0441    ,028  ,78,6,435,PA
00501684,N,Adjustable CompLife,095346    ,028  ,167,4,441,PA
00501685,N,90 Life,012674    ,028  ,113,35,441,MD
00501686,Y,Term 80,012674    ,028  ,78,1,406,MD
00501687,N,Term 80,012674    ,028  ,113,31,441,MD
00501688,N,90 Life,012674    ,028  ,113,0,441,MD
00501689,N,Term 80,017960    ,028  ,101,43,441,TN
00501690,N,Term 80,0C4782    ,028  ,52,42,441,VA
00501691,N,Term 80,099992    ,028  ,#VALUE!,155,441,MD
00501692,N,65 Life,099429    ,028  ,150,81,441,MD
00501693,N,Term 80,099429    ,028  ,150,81,441,MD
00501694,N,Term 80,089855    ,028  ,195,140,441,MD
00501695,N,Term 80,075985    ,028  ,207,44,416,MD
00501696,N,Adjustable CompLife,005951    ,028  ,131,97,441,[NULL]
00501697,N,Term 80,005951    ,028  ,117,83,426,[NULL]
00501698,N,Term 80,099992    ,028  ,#VALUE!,103,440,PA
00501699,N,Term 80,020624    ,028  ,92,102,440,WV
00501700,N,Level Term 20,099992    ,028  ,#VALUE!,84,440,WV
00501701,N,65 Life,015611    ,028  ,106,78,440,TX
00501702,N,Term 80,015611    ,028  ,106,28,440,TX
00501703,N,65 Life,058682    ,028  ,355,13,440,WV
00501704,N,Term 80,058682    ,028  ,355,13,440,WV
00501705,N,Term 80,094915    ,028  ,170,101,440,PA
00501706,N,Term 80,099992    ,028  ,#VALUE!,84,440,MD
00501707,N,Term 80,011730    ,028  ,102,69,428,PA
00501708,N,Term 80,094915    ,028  ,170,50,440,FL
00501709,N,65 Life,0B0441    ,028  ,83,71,440,PA
00501710,N,Term 80,0B0441    ,028  ,83,71,440,PA
00501711,N,Term 80,016941    ,028  ,101,62,440,MD
00501712,N,Term 80,0C4782    ,028  ,52,42,440,VA
00501713,N,65 Life,016941    ,028  ,101,31,440,MD
00501714,N,65 Life,031745    ,028  ,578,52,386,TN
00501715,N,Term 80,099992    ,028  ,#VALUE!,105,440,MD
00501716,N,Adjustable CompLife,004630    ,028  ,136,83,440,FL
00501717,N,Term 80,004630    ,028  ,136,51,440,FL
00501718,N,Term 80,099992    ,028  ,#VALUE!,56,440,MD
00501719,N,Term 80,002560    ,028  ,141,116,440,MD
00501720,N,65 Life,002560    ,028  ,141,111,440,MD
00501721,N,65 Life,002560    ,028  ,141,99,440,MD
00501722,Y,65 Life,099538    ,028  ,105,0,396,MD
00501723,N,Term 80,099538    ,028  ,150,44,440,MD
00501724,N,Adjustable CompLife,0E0327    ,028  ,40,30,440,MD
00501725,N,Level Term 20,0E0327    ,028  ,40,30,440,MD
00501726,N,65 Life,0E6150    ,028  ,27,10,440,MD
00501727,N,Level Term 20,018407    ,028  ,100,6,440,MD
00501728,N,Term 80,015611    ,028  ,62,51,397,DE
00501729,N,65 Life,002560    ,028  ,141,25,440,MD
00501730,N,Level Term 20,0C6220    ,028  ,48,164,440,MD
00501731,N,Level Term 20,0E0434    ,028  ,39,24,440,VA
00501732,N,Term 80,015611    ,028  ,106,53,440,MD
00501733,N,Term 80,099429    ,028  ,150,43,440,PA
00501734,N,Term 80,099538    ,028  ,150,90,440,MD
00501735,N,Adjustable CompLife,002555    ,028  ,141,90,440,MD
00501736,N,65 Life,099538    ,028  ,150,3,440,MD
00501737,N,65 Life,000007    ,028  ,#VALUE!,55,400,PA
00501738,N,Term 80,000007    ,028  ,#VALUE!,95,440,PA
00501739,N,65 Life,099538    ,028  ,150,72,440,MD
00501740,N,Term 80,099538    ,028  ,150,72,440,MD
00501741,N,Term 80,0C4782    ,028  ,52,56,440,VA
00501742,N,Adjustable CompLife,004948    ,028  ,120,25,425,MD
00501743,N,Adjustable CompLife,0B6362    ,028  ,69,32,440,MD
00501744,N,Term 80,0C4571    ,028  ,53,14,440,MD
00501745,N,Term 80,075985    ,028  ,191,86,400,PA
00501746,N,Term 80,091202    ,028  ,187,73,440,PA
00501747,N,Adjustable CompLife,099992    ,028  ,#VALUE!,56,440,MD
00501748,N,Term 80,099992    ,028  ,#VALUE!,56,440,MD
00501749,N,65 Life,0C7051    ,028  ,45,12,440,MD
00501750,N,Term 80,0C7051    ,028  ,33,1,428,MD
00501751,N,Adjustable CompLife,0C7051    ,028  ,45,11,440,MD
00501752,N,Level Term 20,058682    ,028  ,355,9,440,VA
00501753,N,Term 80,0C7051    ,028  ,45,10,440,MD
00501754,N,65 Life,099992    ,028  ,#VALUE!,55,393,MD
00501755,N,Term 80,002555    ,028  ,141,66,440,CA
00501756,N,Adjustable CompLife,035476    ,028  ,572,63,440,IL
00501757,N,Term 80,001795    ,028  ,145,49,440,MD
00501758,N,Adjustable CompLife,004630    ,028  ,136,112,440,MD
00501759,N,Term 80,016941    ,028  ,101,48,440,MD
00501760,N,Term 80,004630    ,028  ,136,25,440,MD
00501761,N,65 Life,016941    ,028  ,101,24,440,MD
00501762,N,Term 80,091202    ,028  ,187,18,440,NY
00501763,N,65 Life,095933    ,028  ,163,103,440,MD
00501764,N,Level Term 20,005951    ,028  ,131,60,440,MD
00501765,N,Adjustable CompLife,001325    ,028  ,147,54,440,MD
00501766,N,Term 80,001325    ,028  ,147,54,440,MD
00501767,N,65 Life,0B6596    ,028  ,68,37,440,PA
00501768,N,Term 80,0B6596    ,028  ,68,37,440,PA
00501769,N,Term 80,001325    ,028  ,147,18,440,MD
00501770,N,Term 80,002555    ,028  ,141,81,440,MD
00501771,N,65 Life,017994    ,028  ,101,78,440,MD
00501772,N,Term 80,017994    ,028  ,101,78,440,MD
00501773,N,Level Term 20,061473    ,028  ,334,63,440,CA
00501774,N,Term 80,017994    ,028  ,101,61,440,MD
00501775,N,Term 80,0I9997    ,028  ,19,8,440,MD
00501776,N,Adjustable CompLife,005951    ,028  ,131,68,440,VA
00501777,N,Term 80,005951    ,028  ,131,68,440,VA
00501778,N,Term 80,001795    ,028  ,145,54,440,MD
00501779,N,Adjustable CompLife,095933    ,028  ,163,23,440,VA
00501780,N,Term 80,095933    ,028  ,163,23,440,VA
00501781,N,Adjustable CompLife,099429    ,028  ,100,63,390,MD
00501782,N,Term 80,0B0441    ,028  ,83,101,440,PA
00501783,N,65 Life,000007    ,028  ,#VALUE!,84,429,PA
00501784,N,Term 80,000007    ,028  ,#VALUE!,84,429,PA
00501785,N,Level Term 20,020624    ,028  ,92,37,440,PA
00501786,N,65 Life,020624    ,028  ,92,32,440,WV
00501787,N,Adjustable CompLife,099992    ,028  ,#VALUE!,33,389,VA
00501788,N,Level Term 20,099992    ,028  ,#VALUE!,32,387,VA
00501789,N,Term 80,0E6150    ,028  ,27,66,440,MD
00501790,N,Term 80,095933    ,028  ,163,38,440,PA
00501791,N,Term 80,0E0434    ,028  ,39,34,440,MD
00501792,N,Term 80,0E6150    ,028  ,27,32,440,MD
00501793,N,Term 80,095933    ,028  ,146,7,423,PA
00501794,N,Level Term 20,099992    ,028  ,#VALUE!,16,440,WV
00501795,N,Term 80,0C7051    ,028  ,45,7,440,MD
00501796,N,65 Life,0C7051    ,028  ,45,5,440,MD
00501797,N,Term 80,099992    ,028  ,#VALUE!,82,396,MD
00501798,N,65 Life,099992    ,028  ,#VALUE!,97,440,MD
00501799,N,Term 80,099992    ,028  ,#VALUE!,97,440,MD
00501800,N,Term 80,099429    ,028  ,150,46,440,MD
00501801,N,Adjustable CompLife,099992    ,028  ,#VALUE!,44,440,MD
00501802,N,Term 80,099992    ,028  ,#VALUE!,45,440,MD
00501803,N,65 Life,0B6362    ,028  ,69,19,440,NC
00501804,N,Term 80,0B6362    ,028  ,69,19,440,NC
00501805,N,Term 80,099538    ,028  ,150,109,440,MD
00501806,N,Adjustable CompLife,099538    ,028  ,150,109,440,MD
00501807,N,Term 80,094915    ,028  ,170,99,440,IL
00501808,N,Term 80,086622    ,028  ,208,88,440,MD
00501809,N,Level Term 20,086622    ,028  ,208,88,440,MD
00501810,N,Term 80,091202    ,028  ,187,21,440,MD
00501811,Y,Term 80,002555    ,028  ,104,0,403,MD
00501812,N,Term 80,002555    ,028  ,141,32,440,MD
00501813,N,Term 80,071540    ,028  ,247,1,431,MD
00501814,N,Adjustable CompLife,071540    ,028  ,256,9,440,MD
00501815,N,Adjustable CompLife,001107    ,028  ,148,68,440,MD
00501816,N,65 Life,002560    ,028  ,141,54,440,MD
00501817,N,Term 80,002560    ,028  ,141,54,440,MD
00501818,N,Term 80,090918    ,028  ,188,36,440,OH
00501819,N,65 Life,002560    ,028  ,141,3,440,MD
00501820,N,Term 80,099992    ,028  ,#VALUE!,94,440,MD
00501821,N,Level Term 20,062676    ,028  ,326,52,440,MD
00501822,N,90 Life,017960    ,028  ,71,22,410,MD
00501823,N,Term 80,061473    ,028  ,334,12,440,SC
00501824,N,65 Life,002560    ,028  ,86,54,384,CA
00501825,N,Term 80,002560    ,028  ,86,54,384,CA
00501826,N,65 Life,086622    ,028  ,208,109,440,MD
00501827,N,Term 80,099538    ,028  ,150,98,440,NJ
00501828,N,Adjustable CompLife,004630    ,028  ,136,89,440,MD
00501829,N,Term 80,002555    ,028  ,141,76,440,MD
00501830,N,Adjustable CompLife,002555    ,028  ,141,73,440,MD
00501831,N,Level Term 20,095346    ,028  ,130,7,403,MD
00501832,N,Adjustable CompLife,095346    ,028  ,167,36,440,MD
00501833,Y,Level Term 20,095346    ,028  ,130,#NUM!,403,MD
00501834,N,Level Term 20,095346    ,028  ,167,31,440,MD
00501835,N,65 Life,0I9997    ,028  ,16,1,437,MD
00501836,N,Term 80,0I9997    ,028  ,16,1,437,MD
00501837,N,Term 80,001795    ,028  ,145,94,440,MD
00501838,N,Term 80,061473    ,028  ,334,71,440,PA
00501839,N,Level Term 20,0E0327    ,028  ,6,31,406,MD
00501840,N,90 Life,001107    ,028  ,148,55,440,DC
00501841,N,Term 80,001107    ,028  ,148,55,440,DC
00501842,N,65 Life,099992    ,028  ,#VALUE!,48,440,MD
00501843,N,Term 80,099992    ,028  ,#VALUE!,48,440,MD
00501844,N,Adjustable CompLife,0E0327    ,028  ,40,33,440,MD
00501845,N,Term 80,0E0327    ,028  ,40,32,440,MD
